Sample	City	2-Aminoethylphosphonate-Degradation	Activation-Inactivation-Interconversion	All-Trans-Farnesyl-PP-Biosynthesis	Biosynthesis	Citrulline-Biosynthesis	Degradation	Detoxification	Energy-Metabolism	Fermentation	Macromolecule-Modification	Metabolic-Clusters	Photosynthesis	Respiration	Super-Pathways
CAMDA23_MetaSUB_gCSD17_TOK_2	TOK	1.0	3.0	1.0	550.0	1.0	302.0	5.0	38.0	24.0	0.0	2.0	5.0	10.0	5.0
CAMDA23_MetaSUB_gCSD17_TOK_20	TOK	1.0	3.0	1.0	557.0	1.0	292.0	10.0	43.0	27.0	1.0	2.0	4.0	11.0	5.0
CAMDA23_MetaSUB_gCSD17_TOK_21	TOK	2.0	3.0	0.0	586.0	1.0	342.0	8.0	40.0	18.0	0.0	2.0	5.0	12.0	7.0
CAMDA23_MetaSUB_gCSD17_TOK_22	TOK	1.0	3.0	1.0	509.0	1.0	266.0	8.0	37.0	24.0	1.0	2.0	5.0	10.0	4.0
CAMDA23_MetaSUB_gCSD17_TOK_23	TOK	1.0	3.0	1.0	549.0	1.0	311.0	8.0	38.0	17.0	0.0	2.0	3.0	10.0	7.0
CAMDA23_MetaSUB_gCSD17_TOK_24	TOK	2.0	3.0	1.0	627.0	1.0	398.0	11.0	44.0	23.0	0.0	2.0	4.0	10.0	5.0
CAMDA23_MetaSUB_gCSD17_TOK_25	TOK	1.0	3.0	1.0	462.0	1.0	219.0	7.0	37.0	17.0	0.0	2.0	4.0	9.0	5.0
CAMDA23_MetaSUB_gCSD17_TOK_3	TOK	1.0	3.0	1.0	579.0	1.0	357.0	11.0	47.0	26.0	0.0	2.0	4.0	10.0	7.0
CAMDA23_MetaSUB_gCSD17_TOK_4	TOK	2.0	3.0	0.0	585.0	1.0	331.0	6.0	37.0	24.0	0.0	2.0	5.0	7.0	7.0
CAMDA23_MetaSUB_gCSD17_TOK_5	TOK	1.0	2.0	0.0	228.0	0.0	129.0	1.0	19.0	11.0	0.0	0.0	2.0	3.0	3.0
CAMDA23_MetaSUB_gCSD17_TOK_6	TOK	1.0	3.0	0.0	473.0	1.0	285.0	5.0	33.0	18.0	0.0	1.0	4.0	7.0	5.0
CAMDA23_MetaSUB_gCSD17_TOK_7	TOK	3.0	3.0	1.0	657.0	1.0	483.0	10.0	52.0	24.0	0.0	2.0	4.0	12.0	5.0
CAMDA23_MetaSUB_gCSD17_TOK_8	TOK	2.0	2.0	0.0	479.0	1.0	313.0	5.0	35.0	17.0	0.0	1.0	3.0	7.0	5.0
CAMDA23_MetaSUB_gCSD17_TOK_9	TOK	2.0	3.0	1.0	586.0	1.0	341.0	10.0	43.0	18.0	0.0	2.0	5.0	10.0	7.0
CAMDA23_MetaSUB_gCSD17_VIE_1	VIE	1.0	3.0	1.0	617.0	1.0	366.0	10.0	46.0	21.0	1.0	2.0	5.0	12.0	7.0
CAMDA23_MetaSUB_gCSD17_VIE_10	VIE	1.0	3.0	1.0	532.0	1.0	299.0	7.0	38.0	20.0	1.0	2.0	4.0	10.0	4.0
CAMDA23_MetaSUB_gCSD17_VIE_11	VIE	2.0	3.0	1.0	708.0	1.0	507.0	15.0	48.0	25.0	0.0	2.0	5.0	11.0	7.0
CAMDA23_MetaSUB_gCSD17_VIE_12	VIE	1.0	3.0	1.0	653.0	1.0	403.0	12.0	45.0	22.0	0.0	2.0	5.0	10.0	5.0
CAMDA23_MetaSUB_gCSD17_VIE_13	VIE	1.0	3.0	1.0	614.0	1.0	406.0	10.0	47.0	19.0	0.0	2.0	5.0	11.0	7.0
CAMDA23_MetaSUB_gCSD17_VIE_14	VIE	3.0	3.0	0.0	671.0	1.0	472.0	12.0	47.0	24.0	0.0	2.0	5.0	11.0	5.0
CAMDA23_MetaSUB_gCSD17_VIE_15	VIE	2.0	3.0	1.0	456.0	1.0	214.0	7.0	34.0	16.0	1.0	2.0	4.0	10.0	4.0
CAMDA23_MetaSUB_gCSD17_VIE_16	VIE	2.0	3.0	1.0	601.0	1.0	381.0	7.0	41.0	19.0	0.0	2.0	4.0	12.0	5.0
CAMDA23_MetaSUB_gCSD17_VIE_2	VIE	2.0	3.0	1.0	619.0	1.0	407.0	8.0	44.0	20.0	0.0	2.0	5.0	10.0	5.0
CAMDA23_MetaSUB_gCSD17_VIE_3	VIE	1.0	3.0	1.0	498.0	1.0	255.0	8.0	39.0	17.0	0.0	2.0	5.0	10.0	5.0
CAMDA23_MetaSUB_gCSD17_VIE_4	VIE	1.0	3.0	1.0	646.0	1.0	416.0	12.0	51.0	22.0	0.0	2.0	5.0	12.0	5.0
CAMDA23_MetaSUB_gCSD17_VIE_5	VIE	2.0	3.0	1.0	694.0	1.0	477.0	15.0	50.0	28.0	0.0	2.0	5.0	12.0	5.0
CAMDA23_MetaSUB_gCSD17_VIE_6	VIE	1.0	3.0	1.0	507.0	1.0	279.0	7.0	39.0	25.0	1.0	2.0	5.0	10.0	4.0
CAMDA23_MetaSUB_gCSD17_VIE_7	VIE	1.0	3.0	1.0	599.0	1.0	402.0	10.0	42.0	18.0	0.0	2.0	5.0	10.0	5.0
CAMDA23_MetaSUB_gCSD17_VIE_8	VIE	3.0	3.0	1.0	695.0	1.0	511.0	14.0	51.0	24.0	0.0	2.0	4.0	11.0	7.0
CAMDA23_MetaSUB_gCSD17_VIE_9	VIE	1.0	3.0	1.0	568.0	1.0	314.0	7.0	41.0	20.0	1.0	2.0	5.0	10.0	5.0
CAMDA23_MetaSUB_gCSD17_ZRH_1	ZRH	1.0	3.0	1.0	480.0	1.0	237.0	5.0	36.0	17.0	0.0	2.0	4.0	10.0	5.0
CAMDA23_MetaSUB_gCSD17_ZRH_10	ZRH	2.0	3.0	1.0	527.0	1.0	263.0	9.0	41.0	21.0	0.0	2.0	4.0	12.0	5.0
CAMDA23_MetaSUB_gCSD17_ZRH_11	ZRH	1.0	3.0	1.0	444.0	1.0	216.0	6.0	36.0	16.0	0.0	2.0	2.0	7.0	4.0
CAMDA23_MetaSUB_gCSD17_ZRH_12	ZRH	3.0	3.0	0.0	542.0	0.0	312.0	6.0	37.0	19.0	0.0	2.0	4.0	6.0	6.0
CAMDA23_MetaSUB_gCSD17_ZRH_13	ZRH	2.0	3.0	1.0	700.0	1.0	472.0	14.0	50.0	27.0	1.0	2.0	5.0	12.0	6.0
CAMDA23_MetaSUB_gCSD17_ZRH_14	ZRH	2.0	3.0	1.0	656.0	1.0	453.0	13.0	46.0	23.0	0.0	2.0	4.0	7.0	5.0
CAMDA23_MetaSUB_gCSD17_ZRH_15	ZRH	2.0	3.0	1.0	578.0	1.0	345.0	6.0	47.0	23.0	2.0	2.0	4.0	10.0	7.0
CAMDA23_MetaSUB_gCSD17_ZRH_16	ZRH	2.0	3.0	1.0	530.0	1.0	289.0	9.0	39.0	17.0	0.0	2.0	4.0	10.0	6.0
CAMDA23_MetaSUB_gCSD17_ZRH_2	ZRH	2.0	3.0	0.0	624.0	1.0	432.0	8.0	47.0	26.0	0.0	2.0	4.0	9.0	7.0
CAMDA23_MetaSUB_gCSD17_ZRH_3	ZRH	2.0	3.0	1.0	534.0	1.0	301.0	7.0	39.0	18.0	0.0	2.0	4.0	9.0	5.0
CAMDA23_MetaSUB_gCSD17_ZRH_4	ZRH	1.0	3.0	1.0	544.0	1.0	282.0	7.0	37.0	23.0	1.0	2.0	4.0	10.0	7.0
CAMDA23_MetaSUB_gCSD17_ZRH_5	ZRH	2.0	3.0	1.0	683.0	1.0	481.0	14.0	48.0	22.0	0.0	2.0	5.0	11.0	7.0
CAMDA23_MetaSUB_gCSD17_ZRH_6	ZRH	2.0	3.0	1.0	632.0	1.0	442.0	13.0	45.0	22.0	0.0	2.0	5.0	10.0	7.0
CAMDA23_MetaSUB_gCSD17_ZRH_7	ZRH	2.0	3.0	1.0	618.0	0.0	366.0	8.0	42.0	28.0	0.0	2.0	4.0	10.0	6.0
CAMDA23_MetaSUB_gCSD17_ZRH_8	ZRH	2.0	3.0	1.0	560.0	1.0	292.0	7.0	37.0	20.0	0.0	2.0	4.0	10.0	5.0
CAMDA23_MetaSUB_gCSD17_ZRH_9	ZRH	1.0	3.0	1.0	480.0	1.0	241.0	7.0	38.0	17.0	0.0	2.0	5.0	10.0	6.0
