"ID","Species","City","vi tm","Procedence","espx6","espy2","espy1","sfax","sfah","ybtu","irp2","ybtx","ybtt","ybtq","ARO:3001878","aac3ii","ARO:3002854","ptxd","ARO:3002592","flig","flii","roba","ARO:3003048","ARO:3003583","fosa9","mcr9","mrkc","fima","entb","fliq","flha","clbh","ARO:3003209","irp1","ybte","ARO:3000237","ARO:3000535","espy4","espx4","espx1","virb","ARO:3000167","ARO:3000858","rnfc","ARO:3003015","ARO:3001396","ARO:3001059","ARO:3000656","wcaj","ARO:3001070","wzt","glf","nfsa","mrkb","ARO:3003548","ARO:3000873","ARO:3003013","ARO:3000410","ARO:3000027","ARO:3000230","Year","included"
"NYC_2017_GCF_002856185.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,2017,"yes"
"NYC_2016_GCF_002856235.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,2016,"yes"
"NYC_2017_GCF_002856315.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,2017,"yes"
"NYC_2017_GCF_002856325.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,2017,"yes"
"NYC_2017_GCF_002856385.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,2017,"yes"
"NYC_2017_GCF_002856395.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,2017,"yes"
"NYC_2017_GCF_002856415.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,2017,"yes"
"NYC_2017_GCF_002856455.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,2017,"yes"
"NYC_2017_GCF_002856535.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,2017,"yes"
"NYC_2017_GCF_002856565.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,2017,"yes"
"NYC_2017_GCF_002856575.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,2017,"yes"
"NYC_2017_GCF_002856615.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,2017,"yes"
"NYC_2017_GCF_002856635.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,2017,"yes"
"NYC_2017_GCF_002856675.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,2017,"yes"
"NYC_2016_GCF_002856705.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,2016,"yes"
"NYC_2016_GCF_002856765.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,2016,"yes"
"NYC_2017_GCF_002856885.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,2017,"yes"
"NYC_2017_GCF_002856905.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,2017,"yes"
"NYC_2017_GCF_002856915.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,2017,"yes"
"NYC_2017_GCF_002856945.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,2017,"yes"
"NYC_2017_GCF_002856995.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,2017,"yes"
"NYC_2017_GCF_002857005.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,2017,"yes"
"NYC_2017_GCF_002857035.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,2017,"yes"
"NYC_2017_GCF_002857065.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,2017,"yes"
"NYC_2017_GCF_002857085.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,2017,"yes"
"NYC_2017_GCF_002857115.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,2017,"yes"
"NYC_2017_GCF_002857125.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,2017,"yes"
"NYC_2017_GCF_002857135.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,2017,"yes"
"NYC_2017_GCF_002857205.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,2017,"yes"
"NYC_2017_GCF_002857235.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,2017,"yes"
"NYC_2017_GCF_002857315.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,2017,"yes"
"NYC_2016_GCF_002857345.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,2016,"yes"
"BAL_2015_GCF_003334885.1","Klebsiella pneumoniae","BAL","0","NCBI Genome",0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,2015,"yes"
"BAL_2015_GCF_003334895.1","Klebsiella pneumoniae","BAL","0","NCBI Genome",0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2015,"yes"
"BAL_2015_GCF_003334925.1","Klebsiella pneumoniae","BAL","0","NCBI Genome",0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,2015,"yes"
"BAL_2015_GCF_003334945.1","Klebsiella pneumoniae","BAL","0","NCBI Genome",0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2015,"yes"
"BAL_2015_GCF_003334955.1","Klebsiella pneumoniae","BAL","0","NCBI Genome",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,2015,"yes"
"BAL_2015_GCF_003334965.1","Klebsiella pneumoniae","BAL","0","NCBI Genome",0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,2015,"yes"
"BAL_2015_GCF_003335005.1","Klebsiella pneumoniae","BAL","0","NCBI Genome",0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,2015,"yes"
"BAL_2015_GCF_003335025.1","Klebsiella pneumoniae","BAL","0","NCBI Genome",0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,2015,"yes"
"BAL_2015_GCF_003335065.1","Klebsiella pneumoniae","BAL","0","NCBI Genome",0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2015,"yes"
"BAL_2015_GCF_003345685.1","Klebsiella pneumoniae","BAL","0","NCBI Genome",0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,2015,"yes"
"BAL_2015_GCF_003345715.1","Klebsiella pneumoniae","BAL","0","NCBI Genome",0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2015,"yes"
"BAL_2015_GCF_003345765.1","Klebsiella pneumoniae","BAL","0","NCBI Genome",0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2015,"yes"
"BAL_2017_GCF_003860845.1","Klebsiella pneumoniae","BAL","0","NCBI Genome",0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,2017,"yes"
"BAL_2017_GCF_003860885.1","Klebsiella pneumoniae","BAL","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,2017,"yes"
"BAL_2017_GCF_003860895.1","Klebsiella pneumoniae","BAL","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,2017,"yes"
"BAL_2017_GCF_003860985.1","Klebsiella pneumoniae","BAL","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,2017,"yes"
"BAL_2017_GCF_003860995.1","Klebsiella pneumoniae","BAL","0","NCBI Genome",0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,2017,"yes"
"BAL_2017_GCF_003861035.1","Klebsiella pneumoniae","BAL","0","NCBI Genome",0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,2017,"yes"
"BAL_2017_GCF_003861085.1","Klebsiella pneumoniae","BAL","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,2017,"yes"
"BAL_2017_GCF_003861135.1","Klebsiella pneumoniae","BAL","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,2017,"yes"
"BAL_2017_GCF_003861365.1","Klebsiella pneumoniae","BAL","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,2017,"yes"
"BAL_2017_GCF_003861425.1","Klebsiella pneumoniae","BAL","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,2017,"yes"
"BAL_2017_GCF_003861435.1","Klebsiella pneumoniae","BAL","0","NCBI Genome",0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,2017,"yes"
"BAL_2017_GCF_003861475.1","Klebsiella pneumoniae","BAL","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,2017,"yes"
"BAL_2017_GCF_003861575.1","Klebsiella pneumoniae","BAL","0","NCBI Genome",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,2017,"yes"
"SAN_2018_GCF_019927725.1","Klebsiella pneumoniae","SAN","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,2018,"yes"
"SAN_2018_GCF_019927885.1","Klebsiella pneumoniae","SAN","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,2018,"yes"
"SAN_2017_GCF_019927925.1","Klebsiella pneumoniae","SAN","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,2017,"yes"
"SAN_2016_GCF_019928325.1","Klebsiella pneumoniae","SAN","0","NCBI Genome",0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,2016,"yes"
"NYC_2015_GCF_027584255.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,2015,"yes"
"NYC_2015_GCF_027584275.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,2015,"yes"
"NYC_2015_GCF_027584375.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,2015,"yes"
"NYC_2015_GCF_027584385.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,2015,"yes"
"NYC_2015_GCF_027584415.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,2015,"yes"
"NYC_2015_GCF_027584435.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,2015,"yes"
"NYC_2015_GCF_027584455.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,2015,"yes"
"NYC_2015_GCF_027584485.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,2015,"yes"
"NYC_2015_GCF_027584495.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,2015,"yes"
"NYC_2015_GCF_027584535.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,2015,"yes"
"NYC_2015_GCF_027584585.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,2015,"yes"
"NYC_2015_GCF_027584695.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,2015,"yes"
"NYC_2015_GCF_027585065.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,2015,"yes"
"NYC_2015_GCF_027585115.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,2015,"yes"
"NYC_2015_GCF_027585155.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,2015,"yes"
"NYC_2015_GCF_027585165.1","Klebsiella pneumoniae","NYC","0","NCBI Genome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,2015,"yes"
"BAL_En","Enterobacter hormaechei","BAL","0","Metagenome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,"NULL"
"DEN_En","Enterobacter hormaechei","DEN","0","Metagenome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,NA,"NULL"
"MIN_En","Enterobacter hormaechei","MIN","0","Metagenome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"NULL"
"NYC_En","Enterobacter hormaechei","NYC","0","Metagenome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,NA,"NULL"
"NYC_Es","Escherichia coli","NYC","0","Metagenome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,"NULL"
"NYC_Kl","Klebsiella pneumoniae","NYC","0","Metagenome",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,NA,"NULL"
