"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"346882","Viruses","Taleaviricota","Tokiviricetes","Ligamenvirales","Lipothrixviridae","Betalipothrixvirus",NA
"2733922","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Jiaoyazivirus",NA
"2733618","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Ghunavirus",NA
"2733593","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Mguuvirus",NA
"2956110","Viruses","Uroviricota","Caudoviricetes","","","Leonardvirus",NA
"2843380","Viruses","Uroviricota","Caudoviricetes","","","Fernvirus",NA
"2560588","Viruses","Uroviricota","Caudoviricetes","","","Dismasvirus",NA
"146015","Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Proboscivirus",NA
"11866","Viruses","Artverviricota","Revtraviricetes","Ortervirales","Retroviridae","Alpharetrovirus",NA
"28355","Viruses","Kitrinoviricota","Alsuviricetes","Martellivirales","Virgaviridae","Pecluvirus",NA
"2083444","Viruses","Duplornaviricota","Resentoviricetes","Reovirales","Spinareoviridae","Aquareovirus",NA
"2844641","Viruses","Cressdnaviricota","Repensiviricetes","Geplafuvirales","Genomoviridae","Gemykroznavirus",NA
"2733124","Viruses","Uroviricota","Caudoviricetes","","","Phapecoctavirus",NA
"2955329","Viruses","Uroviricota","Caudoviricetes","","","Aminayvirus",NA
"2956575","Viruses","Uroviricota","Caudoviricetes","","","Typhavirus",NA
"1913652","Viruses","Uroviricota","Caudoviricetes","","Straboviridae","Mosigvirus",NA
"176652","Viruses","Nucleocytoviricota","Megaviricetes","Pimascovirales","Iridoviridae","Iridovirus",NA
"2844620","Viruses","Cressdnaviricota","Repensiviricetes","Geplafuvirales","Genomoviridae","Gemykolovirus",NA
"2845127","Viruses","Uroviricota","Caudoviricetes","","Herelleviridae","Tybeckvirus",NA
"2056885","Viruses","Artverviricota","Revtraviricetes","Ortervirales","Caulimoviridae","Badnavirus",NA
"2560335","Viruses","Uroviricota","Caudoviricetes","","Herelleviridae","Siophivirus",NA
"2170234","Viruses","Uroviricota","Caudoviricetes","","","Saundersvirus",NA
"2734215","Viruses","Uroviricota","Caudoviricetes","","","Appavirus",NA
"2843470","Viruses","Uroviricota","Caudoviricetes","","","Vedamuthuvirus",NA
"2955559","Viruses","Uroviricota","Caudoviricetes","Crassvirales","Suoliviridae","Buorbuivirus",NA
"1159907","Viruses","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Deltacoronavirus",NA
"2560395","Viruses","Uroviricota","Caudoviricetes","","Zierdtviridae","Chunghsingvirus",NA
"2734229","Viruses","Uroviricota","Caudoviricetes","","","Daredevilvirus",NA
"2083445","Viruses","Duplornaviricota","Resentoviricetes","Reovirales","Spinareoviridae","Cypovirus",NA
"2050587","Viruses","Cressdnaviricota","Arfiviricetes","Cirlivirales","Circoviridae","Cyclovirus",NA
"1884450","Viruses","Pisuviricota","Pisoniviricetes","Picornavirales","","Husavirus",NA
"2018501","Viruses","Pisuviricota","Pisoniviricetes","Picornavirales","Polycipiviridae","Sopolycivirus",NA
"2496529","Viruses","Negarnaviricota","Monjiviricetes","Mononegavirales","Filoviridae","Dianlovirus",NA
"2732675","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Aarhusvirus",NA
"2733650","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Ningirsuvirus",NA
"2560692","Viruses","Uroviricota","Caudoviricetes","","","Krylovvirus",NA
"2560496","Viruses","Uroviricota","Caudoviricetes","","","Getseptimavirus",NA
"2956713","Viruses","Uroviricota","Caudoviricetes","","","Zitchvirus",NA
"107804","Viruses","Kitrinoviricota","Alsuviricetes","Martellivirales","Virgaviridae","Furovirus",NA
"2845191","Viruses","Uroviricota","Caudoviricetes","","","Sandinevirus",NA
"2956441","Viruses","Uroviricota","Caudoviricetes","","Casjensviridae","Sharonstreetvirus",NA
"2844309","Viruses","Uroviricota","Caudoviricetes","","","Latrobevirus",NA
"2844626","Viruses","Cressdnaviricota","Repensiviricetes","Geplafuvirales","Genomoviridae","Gemykrogvirus",NA
"2955602","Viruses","Uroviricota","Caudoviricetes","","Kyanoviridae","Chalconvirus",NA
"2734207","Viruses","Uroviricota","Caudoviricetes","","","Lenusvirus",NA
"2734156","Viruses","Uroviricota","Caudoviricetes","","","Wifcevirus",NA
"2843953","Viruses","Uroviricota","Caudoviricetes","","Zobellviridae","Citrovirus",NA
"1034114","Viruses","Uroviricota","Caudoviricetes","","","Keshuvirus",NA
"2731935","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Cuernavacavirus",NA
"2843347","Viruses","Uroviricota","Caudoviricetes","","","Annadreamyvirus",NA
"2733871","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Teseptimavirus",NA
"2776813","Viruses","Uroviricota","Caudoviricetes","","","Jedunavirus",NA
"1918522","Viruses","Uroviricota","Caudoviricetes","","","Lightbulbvirus",NA
"1198980","Viruses","Uroviricota","Caudoviricetes","","","Pbunavirus",NA
"2560480","Viruses","Negarnaviricota","Ellioviricetes","Bunyavirales","Phasmaviridae","Orthophasmavirus",NA
"2560356","Viruses","Pisuviricota","Pisoniviricetes","Picornavirales","Marnaviridae","Sogarnavirus",NA
"72539","Viruses","Kitrinoviricota","Alsuviricetes","Tymovirales","Tymoviridae","Tymovirus",NA
"2955317","Viruses","Dividoviricota","Laserviricetes","Halopanivirales","Sphaerolipoviridae","Alphasphaerolipovirus",NA
"2845391","Viruses","Uroviricota","Caudoviricetes","","","Ceduovirus",NA
"2733161","Viruses","Uroviricota","Caudoviricetes","","","Lidleunavirus",NA
"2732775","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Apdecimavirus",NA
"2732781","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Berlinvirus",NA
"2955578","Viruses","Uroviricota","Caudoviricetes","Crassvirales","Suoliviridae","Canhaevirus",NA
"2842725","Viruses","Uroviricota","Caudoviricetes","","Salasmaviridae","Hemphillvirus",NA
"2845962","Viruses","Uroviricota","Caudoviricetes","","","Knuthellervirus",NA
"2169536","Viruses","Uroviricota","Caudoviricetes","","Ackermannviridae","Kuttervirus",NA
"2843411","Viruses","Uroviricota","Caudoviricetes","","","Lahexavirus",NA
"2845088","Viruses","Uroviricota","Caudoviricetes","","Schitoviridae","Kaypoctavirus",NA
"388452","Viruses","Uroviricota","Caudoviricetes","","","Chopinvirus",NA
"2845000","Viruses","Taleaviricota","Tokiviricetes","Ligamenvirales","Rudiviridae","Icerudivirus",NA
"2169963","Viruses","Uroviricota","Caudoviricetes","","Schitoviridae","Jwalphavirus",NA
"2956321","Viruses","Uroviricota","Caudoviricetes","Crassvirales","Steigviridae","Pipoluvirus",NA
"2734268","Viruses","Uroviricota","Caudoviricetes","","","Rogerhendrixvirus",NA
"2955532","Viruses","Uroviricota","Caudoviricetes","","Peduoviridae","Bracchivirus",NA
"2843640","Viruses","Uroviricota","Caudoviricetes","","Straboviridae","Zedzedvirus",NA
"31721","Viruses","Kitrinoviricota","Alsuviricetes","Hepelivirales","Benyviridae","Benyvirus",NA
"2956264","Viruses","Uroviricota","Caudoviricetes","","Orlajensenviridae","Paopuvirus",NA
"2842609","Viruses","Uroviricota","Caudoviricetes","","Salasmaviridae","Claudivirus",NA
"2560407","Viruses","Uroviricota","Caudoviricetes","","","Nanhaivirus",NA
"2844856","Viruses","Taleaviricota","Tokiviricetes","Ligamenvirales","Rudiviridae","Hoswirudivirus",NA
"2501381","Viruses","Negarnaviricota","Ellioviricetes","Bunyavirales","Hantaviridae","Mobatvirus",NA
"2956234","Viruses","Uroviricota","Caudoviricetes","","Schitoviridae","Oliverunavirus",NA
"2733346","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Stompvirus",NA
"2733903","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Ermolevavirus",NA
"2843732","Viruses","Uroviricota","Caudoviricetes","","","Triplejayvirus",NA
"2845137","Viruses","Uroviricota","Caudoviricetes","","Herelleviridae","Elpedvirus",NA
"2846180","Viruses","Uroviricota","Caudoviricetes","","","Myosmarvirus",NA
"2052899","Viruses","Artverviricota","Revtraviricetes","Ortervirales","Metaviridae","Metavirus",NA
"1921412","Viruses","Uroviricota","Caudoviricetes","","","Pakpunavirus",NA
"2560688","Viruses","Uroviricota","Caudoviricetes","","","Nickievirus",NA
"2843756","Viruses","Uroviricota","Caudoviricetes","","Herelleviridae","Jeonjuvirus",NA
"2955740","Viruses","Uroviricota","Caudoviricetes","Crassvirales","Intestiviridae","Delmidovirus",NA
"1914852","Viruses","Uroviricota","Caudoviricetes","","","Vequintavirus",NA
"2843450","Viruses","Uroviricota","Caudoviricetes","","","Sarumanvirus",NA
"2560595","Viruses","Uroviricota","Caudoviricetes","","","Minunavirus",NA
"1864623","Viruses","Uroviricota","Caudoviricetes","","","Uetakevirus",NA
"2733220","Viruses","Uroviricota","Caudoviricetes","","Mesyanzhinovviridae","Vojvodinavirus",NA
"1848040","Viruses","Artverviricota","Revtraviricetes","Ortervirales","Caulimoviridae","Soymovirus",NA
"2845650","Viruses","Uroviricota","Caudoviricetes","","","Hnatkovirus",NA
"1982365","Viruses","Uroviricota","Caudoviricetes","","","Predatorvirus",NA
"2560392","Viruses","Uroviricota","Caudoviricetes","","","Sasvirus",NA
"2734118","Viruses","Uroviricota","Caudoviricetes","","Kyanoviridae","Mazuvirus",NA
"2656530","Viruses","Uroviricota","Caudoviricetes","","","Bendigovirus",NA
"1623280","Viruses","Uroviricota","Caudoviricetes","","","Charlievirus",NA
"1982219","Viruses","Uroviricota","Caudoviricetes","","","Gordtnkvirus",NA
"1623306","Viruses","Uroviricota","Caudoviricetes","","","Timquatrovirus",NA
"1920750","Viruses","Uroviricota","Caudoviricetes","","","Mapvirus",NA
"2733207","Viruses","Uroviricota","Caudoviricetes","","","Ruthyvirus",NA
"2956238","Viruses","Uroviricota","Caudoviricetes","","","Omarvirus",NA
"2560476","Viruses","Uroviricota","Caudoviricetes","","","Fipvunavirus",NA
"2948789","Viruses","Uroviricota","Caudoviricetes","","","Kroosvirus",NA
"700542","Viruses","","","","Clavaviridae","Clavavirus",NA
"2846250","Viruses","Uroviricota","Caudoviricetes","","","Phietavirus",NA
"2169873","Viruses","Uroviricota","Caudoviricetes","","","Doucettevirus",NA
"1891750","Viruses","Cossaviricota","Papovaviricetes","Sepolyvirales","Polyomaviridae","Gammapolyomavirus",NA
"2571252","Viruses","Uroviricota","Caudoviricetes","","","Nymphadoravirus",NA
"2955942","Viruses","Uroviricota","Caudoviricetes","","Casjensviridae","Gediminasvirus",NA
"2733886","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Troedvirus",NA
"337043","Viruses","Cossaviricota","Papovaviricetes","Zurhausenvirales","Papillomaviridae","Alphapapillomavirus",NA
"2956015","Viruses","Uroviricota","Caudoviricetes","","","Jolieduovirus",NA
"1914850","Viruses","Uroviricota","Caudoviricetes","","","Certrevirus",NA
"2845655","Viruses","Uroviricota","Caudoviricetes","","","Sparkyvirus",NA
"1985328","Viruses","Uroviricota","Caudoviricetes","","Straboviridae","Slopekvirus",NA
"2065215","Viruses","Nucleocytoviricota","Megaviricetes","Pimascovirales","Ascoviridae","Toursvirus",NA
"1285600","Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Crocodylidpoxvirus",NA
"687376","Viruses","","","","Anelloviridae","Betatorquevirus",NA
"2846075","Viruses","Uroviricota","Caudoviricetes","","Schitoviridae","Pomeroyivirus",NA
"2163965","Viruses","Uroviricota","Caudoviricetes","","Schitoviridae","Littlefixvirus",NA
"2734276","Viruses","Uroviricota","Caudoviricetes","","","Schnabeltiervirus",NA
"1915208","Viruses","Uroviricota","Caudoviricetes","","","Obolenskvirus",NA
"2731674","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Kaohsiungvirus",NA
"2733920","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Igirivirus",NA
"1921709","Viruses","Uroviricota","Caudoviricetes","","","Slashvirus",NA
"2843418","Viruses","Uroviricota","Caudoviricetes","","","Lillamyvirus",NA
"2560689","Viruses","Uroviricota","Caudoviricetes","","","Chakrabartyvirus",NA
"2845949","Viruses","Uroviricota","Caudoviricetes","","","Shandongvirus",NA
"2956529","Viruses","Uroviricota","Caudoviricetes","","","Thonkovirus",NA
"2734239","Viruses","Uroviricota","Caudoviricetes","","","Hiyaavirus",NA
"1987019","Viruses","Negarnaviricota","Monjiviricetes","Mononegavirales","Rhabdoviridae","Tibrovirus",NA
"95342","Viruses","Pisuviricota","Pisoniviricetes","Picornavirales","Caliciviridae","Sapovirus",NA
"2846248","Viruses","Uroviricota","Caudoviricetes","","","Biseptimavirus",NA
"2955746","Viruses","Cossaviricota","Papovaviricetes","Sepolyvirales","Polyomaviridae","Deltapolyomavirus",NA
"2955552","Viruses","Uroviricota","Caudoviricetes","Crassvirales","Suoliviridae","Buchavirus",NA
"2742113","Viruses","Uroviricota","Caudoviricetes","","","Kuravirus",NA
"2955983","Viruses","Uroviricota","Caudoviricetes","","","Harrisonburgvirus",NA
"2948775","Viruses","Uroviricota","Caudoviricetes","","","Justusliebigvirus",NA
"2734271","Viruses","Uroviricota","Caudoviricetes","","","Rowavirus",NA
"2956095","Viruses","Uroviricota","Caudoviricetes","","Vilmaviridae","Kumaovirus",NA
"2560307","Viruses","Uroviricota","Caudoviricetes","","","Amigovirus",NA
"2560796","Viruses","Negarnaviricota","Ellioviricetes","Bunyavirales","Peribunyaviridae","Orthobunyavirus",NA
"2003680","Viruses","Kitrinoviricota","Alsuviricetes","Martellivirales","Endornaviridae","Alphaendornavirus",NA
"2560502","Viruses","Uroviricota","Caudoviricetes","","","Hedwigvirus",NA
"2560506","Viruses","Uroviricota","Caudoviricetes","","","Nyceiraevirus",NA
"2560399","Viruses","Uroviricota","Caudoviricetes","","","Ikedavirus",NA
"1982151","Viruses","Uroviricota","Caudoviricetes","","","Gilesvirus",NA
"1972639","Viruses","Negarnaviricota","Monjiviricetes","Mononegavirales","Rhabdoviridae","Cytorhabdovirus",NA
"2560655","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Bifseptvirus",NA
"1985720","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Przondovirus",NA
"2955232","Viruses","Uroviricota","Caudoviricetes","Crassvirales","Suoliviridae","Afonbuvirus",NA
"2942992","Viruses","Uroviricota","Caudoviricetes","Crassvirales","Suoliviridae","Culoivirus",NA
"2734085","Viruses","Uroviricota","Caudoviricetes","","Kyanoviridae","Atlauavirus",NA
"2734188","Viruses","Uroviricota","Caudoviricetes","","","Skarprettervirus",NA
"2846435","Viruses","Uroviricota","Caudoviricetes","","","Shirahamavirus",NA
"2843161","Viruses","Uroviricota","Caudoviricetes","","Schitoviridae","Zicotriavirus",NA
"2560359","Viruses","Uroviricota","Caudoviricetes","","Casjensviridae","Ahduovirus",NA
"2772448","Viruses","Uroviricota","Caudoviricetes","","","Privateervirus",NA
"2169994","Viruses","Negarnaviricota","Ellioviricetes","Bunyavirales","Arenaviridae","Mammarenavirus",NA
"2734573","Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Mustelpoxvirus",NA
"2846262","Viruses","Uroviricota","Caudoviricetes","","","Triavirus",NA
"2844143","Viruses","Uroviricota","Caudoviricetes","","Rountreeviridae","Copernicusvirus",NA
"2843751","Viruses","Uroviricota","Caudoviricetes","","","Pushchinovirus",NA
"2560652","Viruses","Uroviricota","Caudoviricetes","","Demerecviridae","Priunavirus",NA
"2747382","Viruses","Negarnaviricota","Ellioviricetes","Bunyavirales","Phenuiviridae","Uukuvirus",NA
"1779339","Viruses","Kitrinoviricota","Alsuviricetes","Martellivirales","Bromoviridae","Ilarvirus",NA
"1137801","Viruses","Cressdnaviricota","Arfiviricetes","Mulpavirales","Nanoviridae","Nanovirus",NA
"2843389","Viruses","Uroviricota","Caudoviricetes","Thumleimavirales","Hafunaviridae","Haloferacalesvirus",NA
"1925782","Viruses","Uroviricota","Caudoviricetes","","","Nankokuvirus",NA
"1984796","Viruses","Uroviricota","Caudoviricetes","","","Seoulvirus",NA
"2560836","Viruses","Uroviricota","Caudoviricetes","","Demerecviridae","Jesfedecavirus",NA
"130309","Viruses","Preplasmiviricota","Tectiliviricetes","Rowavirales","Adenoviridae","Mastadenovirus",NA
"1985183","Viruses","Uroviricota","Caudoviricetes","","Herelleviridae","Tsarbombavirus",NA
"2955750","Viruses","Uroviricota","Caudoviricetes","","","Denvervirus",NA
"2560124","Viruses","Uroviricota","Caudoviricetes","","","Efquatrovirus",NA
"1329402","Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Vespertilionpoxvirus",NA
"2845772","Viruses","Preplasmiviricota","Tectiliviricetes","","Autolykiviridae","Paulavirus",NA
"298333","Viruses","Preplasmiviricota","Tectiliviricetes","Rowavirales","Adenoviridae","Siadenovirus",NA
"2956559","Viruses","Uroviricota","Caudoviricetes","","","Tsukubavirus",NA
"2845126","Viruses","Uroviricota","Caudoviricetes","","Herelleviridae","Watanabevirus",NA
"1653398","Viruses","Negarnaviricota","Ellioviricetes","Bunyavirales","Arenaviridae","Reptarenavirus",NA
"2734103","Viruses","Uroviricota","Caudoviricetes","","Kyanoviridae","Cymopoleiavirus",NA
"2841303","Viruses","Uroviricota","Caudoviricetes","","Ackermannviridae","Vapseptimavirus",NA
"2733930","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Lingvirus",NA
"2733907","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Fussvirus",NA
"2843786","Viruses","Uroviricota","Caudoviricetes","","Salasmaviridae","Mingyongvirus",NA
"2843651","Viruses","Uroviricota","Caudoviricetes","","Straboviridae","Ceceduovirus",NA
"2734089","Viruses","Uroviricota","Caudoviricetes","","","Baikalvirus",NA
"1918194","Viruses","Uroviricota","Caudoviricetes","","","Helsingorvirus",NA
"2955992","Viruses","Uroviricota","Caudoviricetes","","Duneviridae","Ingelinevirus",NA
"2843426","Viruses","Uroviricota","Caudoviricetes","","","Muminvirus",NA
"2282206","Viruses","Peploviricota","Herviviricetes","Herpesvirales","Alloherpesviridae","Batrachovirus",NA
"2170046","Viruses","Negarnaviricota","Milneviricetes","Serpentovirales","Aspiviridae","Ophiovirus",NA
"675060","Viruses","Pisuviricota","Duplopiviricetes","Durnavirales","Partitiviridae","Cryspovirus",NA
"1929964","Viruses","Duplornaviricota","Resentoviricetes","Reovirales","Sedoreoviridae","Rotavirus",NA
"2733662","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Pijolavirus",NA
"2732693","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Teetrevirus",NA
"2955556","Viruses","Uroviricota","Caudoviricetes","Crassvirales","Suoliviridae","Buhlduvirus",NA
"2734127","Viruses","Uroviricota","Caudoviricetes","","Kyanoviridae","Palaemonvirus",NA
"2956125","Viruses","Uroviricota","Caudoviricetes","","Kyanoviridae","Lipsvirus",NA
"2956200","Viruses","Uroviricota","Caudoviricetes","","","Moomoovirus",NA
"10660","Viruses","Preplasmiviricota","Tectiliviricetes","Vinavirales","Corticoviridae","Corticovirus",NA
"2734079","Viruses","Uroviricota","Caudoviricetes","","Kyanoviridae","Ahtivirus",NA
"2955947","Viruses","Uroviricota","Caudoviricetes","","Kyanoviridae","Gibbetvirus",NA
"1918720","Viruses","Uroviricota","Caudoviricetes","","","Cbastvirus",NA
"2734092","Viruses","Uroviricota","Caudoviricetes","","","Barbavirus",NA
"2845649","Viruses","Uroviricota","Caudoviricetes","","","Cukevirus",NA
"1987127","Viruses","Pisuviricota","Pisoniviricetes","Picornavirales","Picornaviridae","Hepatovirus",NA
"85454","Viruses","Kitrinoviricota","Alsuviricetes","Tymovirales","Alphaflexiviridae","Potexvirus",NA
"2956583","Viruses","Lenarviricota","Howeltoviricetes","Cryppavirales","Mitoviridae","Unuamitovirus",NA
"2746926","Viruses","Cossaviricota","Quintoviricetes","Piccovirales","Parvoviridae","Blattambidensovirus",NA
"2843882","Viruses","Uroviricota","Caudoviricetes","","","Agmunavirus",NA
"2955840","Viruses","Uroviricota","Caudoviricetes","","Casjensviridae","Dunedinvirus",NA
"1235662","Viruses","Cossaviricota","Papovaviricetes","Zurhausenvirales","Papillomaviridae","Dyothetapapillomavirus",NA
"1873698","Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Pteropopoxvirus",NA
"2734262","Viruses","Uroviricota","Caudoviricetes","","","Oengusvirus",NA
"2734101","Viruses","Uroviricota","Caudoviricetes","","","Carpasinavirus",NA
"2955958","Viruses","Uroviricota","Caudoviricetes","","Kyanoviridae","Greenvirus",NA
"2846050","Viruses","Uroviricota","Caudoviricetes","","","Rahariannevirus",NA
"2846043","Viruses","Uroviricota","Caudoviricetes","","","Firingavirus",NA
"2560279","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Friunavirus",NA
"1895333","Viruses","Taleaviricota","Tokiviricetes","Ligamenvirales","Rudiviridae","Rudivirus",NA
"1623292","Viruses","Uroviricota","Caudoviricetes","","","Omegavirus",NA
"2956574","Viruses","Uroviricota","Caudoviricetes","","","Turbidovirus",NA
"2169857","Viruses","Duplornaviricota","Vidaverviricetes","Mindivirales","Cystoviridae","Cystovirus",NA
"1136535","Viruses","Uroviricota","Caudoviricetes","","","Lessievirus",NA
"2734195","Viruses","Uroviricota","Caudoviricetes","","","Colossusvirus",NA
"2734247","Viruses","Uroviricota","Caudoviricetes","","","Luckytenvirus",NA
"37124","Viruses","Kitrinoviricota","Alsuviricetes","Martellivirales","Togaviridae","Alphavirus",NA
"2560111","Viruses","Uroviricota","Caudoviricetes","","Zierdtviridae","Ceetrepovirus",NA
"2732932","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Risjevirus",NA
"1985731","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Stubburvirus",NA
"2560591","Viruses","Uroviricota","Caudoviricetes","","","Ilzatvirus",NA
"2560683","Viruses","Uroviricota","Caudoviricetes","","","Samunavirus",NA
"2955966","Viruses","Uroviricota","Caudoviricetes","","Casjensviridae","Gwanakrovirus",NA
"2842820","Viruses","Uroviricota","Caudoviricetes","","Straboviridae","Lazarusvirus",NA
"2844119","Viruses","Uroviricota","Caudoviricetes","","Straboviridae","Kanagawavirus",NA
"2734190","Viruses","Uroviricota","Caudoviricetes","","","Sortsnevirus",NA
"2734109","Viruses","Uroviricota","Caudoviricetes","","","Goslarvirus",NA
"2956311","Viruses","Uroviricota","Caudoviricetes","","","Phayoncevirus",NA
"2956349","Viruses","Negarnaviricota","Insthoviricetes","Articulavirales","Orthomyxoviridae","Quaranjavirus",NA
"2733937","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Nohivirus",NA
"2733590","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Ampunavirus",NA
"2560679","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Pollyceevirus",NA
"2846609","Viruses","Uroviricota","Caudoviricetes","","Schitoviridae","Pacinivirus",NA
"2955919","Viruses","Uroviricota","Caudoviricetes","","","Foxunavirus",NA
"2955994","Viruses","Uroviricota","Caudoviricetes","","Casjensviridae","Jacunavirus",NA
"347328","Viruses","Uroviricota","Caudoviricetes","","Mesyanzhinovviridae","Yuavirus",NA
"2955878","Viruses","Uroviricota","Caudoviricetes","","","Fairfaxidumvirus",NA
"1982751","Viruses","Uroviricota","Caudoviricetes","","","Woesvirus",NA
"1921547","Viruses","Uroviricota","Caudoviricetes","","","Septimatrevirus",NA
"2560629","Viruses","Uroviricota","Caudoviricetes","","","Peatvirus",NA
"2734136","Viruses","Uroviricota","Caudoviricetes","","","Rosemountvirus",NA
"2560700","Viruses","Uroviricota","Caudoviricetes","","","Ripduovirus",NA
"2955413","Viruses","Uroviricota","Caudoviricetes","Kirjokansivirales","Graaviviridae","Beejeyvirus",NA
"2843366","Viruses","Uroviricota","Caudoviricetes","","","Cimandefvirus",NA
"340907","Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus",NA
"2843621","Viruses","Uroviricota","Caudoviricetes","","Schitoviridae","Pourcelvirus",NA
"2842653","Viruses","Uroviricota","Caudoviricetes","","Schitoviridae","Dongdastvirus",NA
"1982578","Viruses","Uroviricota","Caudoviricetes","","Schitoviridae","Johnsonvirus",NA
"2560802","Viruses","Uroviricota","Caudoviricetes","","","Tijeunavirus",NA
"2560492","Viruses","Uroviricota","Caudoviricetes","","","Eyrevirus",NA
"261726","Viruses","Uroviricota","Caudoviricetes","","","Hapunavirus",NA
"2733364","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Aerosvirus",NA
"2733367","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Aghbyvirus",NA
"2733370","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Cronosvirus",NA
"2560508","Viruses","Uroviricota","Caudoviricetes","","","Orchidvirus",NA
"1920860","Viruses","Uroviricota","Caudoviricetes","","Drexlerviridae","Webervirus",NA
"1982229","Viruses","Uroviricota","Caudoviricetes","","","Steinhofvirus",NA
"1993859","Viruses","Uroviricota","Caudoviricetes","","Vilmaviridae","Wildcatvirus",NA
"2955979","Viruses","Uroviricota","Caudoviricetes","","Saparoviridae","Halohivirus",NA
"2844071","Viruses","Uroviricota","Caudoviricetes","","Schitoviridae","Dendoorenvirus",NA
"2956357","Viruses","Uroviricota","Caudoviricetes","","","Refugevirus",NA
"2560842","Viruses","Uroviricota","Caudoviricetes","","","Eisenstarkvirus",NA
"2955753","Viruses","Uroviricota","Caudoviricetes","","","Dexdertvirus",NA
"2842852","Viruses","Uroviricota","Caudoviricetes","","","Manuelvirus",NA
"279383","Viruses","Uroviricota","Caudoviricetes","","Mesyanzhinovviridae","Keylargovirus",NA
"2733109","Viruses","Uroviricota","Caudoviricetes","","Kyanoviridae","Leucotheavirus",NA
"2169868","Viruses","Uroviricota","Caudoviricetes","","Schitoviridae","Baltimorevirus",NA
"2734241","Viruses","Uroviricota","Caudoviricetes","","","Juiceboxvirus",NA
"2943011","Viruses","Uroviricota","Caudoviricetes","","Casjensviridae","Lavrentievavirus",NA
"1982559","Viruses","Uroviricota","Caudoviricetes","","","Smoothievirus",NA
"1982570","Viruses","Uroviricota","Caudoviricetes","","","Tinduovirus",NA
"2955860","Viruses","Uroviricota","Caudoviricetes","","Casjensviridae","Enchivirus",NA
"2733956","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Serkorvirus",NA
"1623302","Viruses","Uroviricota","Caudoviricetes","","","Saphexavirus",NA
"2842570","Viruses","Uroviricota","Caudoviricetes","","Guelinviridae","Brucesealvirus",NA
"2955236","Viruses","Uroviricota","Caudoviricetes","","","Akiravirus",NA
"2560485","Viruses","Uroviricota","Caudoviricetes","","","Betterkatzvirus",NA
"2845481","Viruses","Uroviricota","Caudoviricetes","","","Teubervirus",NA
"1982241","Viruses","Uroviricota","Caudoviricetes","","","Nipunavirus",NA
"2955597","Viruses","Uroviricota","Caudoviricetes","","","Celiavirus",NA
"1883379","Viruses","Uroviricota","Caudoviricetes","","","Machinavirus",NA
"2956096","Viruses","Uroviricota","Caudoviricetes","","","Kunmingvirus",NA
"2733891","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Atuphduovirus",NA
"2560202","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Phimunavirus",NA
"2844164","Viruses","Uroviricota","Caudoviricetes","","Schitoviridae","Waedenswilvirus",NA
"2734126","Viruses","Uroviricota","Caudoviricetes","","Kyanoviridae","Nodensvirus",NA
"2956433","Viruses","Uroviricota","Caudoviricetes","","Casjensviridae","Seodaemunguvirus",NA
