"V1","aro","pvalues","score","loc1","loc2","locs","adj_pvalues","sign_rank"
"adeG",3000778,0.00207688494189559,28.7232745930634,"DOH16","SAO17","DOH16_vs_SAO17",0.280898688391379,5
"tetA(46)",3004032,0.0146959035753408,25.9082801109603,"DOH16","TOK17","DOH16_vs_TOK17",0.437396498518695,1
"adeF",3000777,0.00205801485337013,31.278711509704,"DOH16","TOK17","DOH16_vs_TOK17",0.437396498518695,2
"MexZ",3003709,0.00787502138029634,37.9573017767178,"DOH16","TOK17","DOH16_vs_TOK17",0.437396498518695,3
"MexJ",3003692,0.0106253681014086,38.0572648305308,"DOH16","TOK17","DOH16_vs_TOK17",0.437396498518695,4
"emrB",3000074,0.00674872064448031,25.9698301908487,"DOH16","TOK17","DOH16_vs_TOK17",0.437396498518695,5
"ramA",3000823,0.0172284724630138,24.9808894107723,"DOH16","VIE17","DOH16_vs_VIE17",0.423091525678246,1
"adeF",3000777,0.00707642999026514,25.0989994126674,"DOH16","VIE17","DOH16_vs_VIE17",0.423091525678246,2
"MdtK",3001327,0.0156129052136252,27.8752048180356,"DOH16","VIE17","DOH16_vs_VIE17",0.423091525678246,3
"MexZ",3003709,0.00707642999026512,24.4904939651184,"DOH16","VIE17","DOH16_vs_VIE17",0.423091525678246,4
"tetB(58)",3003981,0.00431341255443746,21.7789820867358,"DOH16","VIE17","DOH16_vs_VIE17",0.423091525678246,5
"emrR",3000516,0.0159335869798822,24.3462284126602,"DOH16","ZRH17","DOH16_vs_ZRH17",0.927954692583641,1
"abeM",3000753,0.0287781039639958,30.3618565724159,"DOH16","ZRH17","DOH16_vs_ZRH17",0.927954692583641,2
"adeF",3000777,0.00312357296573656,20.5598525879612,"DOH16","ZRH17","DOH16_vs_ZRH17",0.927954692583641,3
"MexZ",3003709,0.0107431050581452,28.9206242401506,"DOH16","ZRH17","DOH16_vs_ZRH17",0.927954692583641,4
"Neisseria meningititis PBP2 conferring resistance to beta-lactam",3003937,0.0323768890935645,24.8010467082721,"DOH16","ZRH17","DOH16_vs_ZRH17",0.927954692583641,5
"ErmT",3000595,0.0103732027902991,25.9820352177736,"ILR16","LIS16","ILR16_vs_LIS16",0.413314502289029,1
"nimA",3007104,0.00324523994517377,25.6246628309492,"ILR16","LIS16","ILR16_vs_LIS16",0.413314502289029,2
"FosB2",3005100,0.00128611204112357,18.4293412982865,"ILR16","LIS16","ILR16_vs_LIS16",0.413314502289029,3
"cmeA",3000783,0.0103732027902991,26.4603867610274,"ILR16","LIS16","ILR16_vs_LIS16",0.413314502289029,4
"AAC(6')-I33",3002587,0.00951138982472566,27.6806480475758,"ILR16","LIS16","ILR16_vs_LIS16",0.413314502289029,5
"ICR-Mo",3004569,7.59804151853256e-05,33.5886467125969,"ILR16","NYC16","ILR16_vs_NYC16",0.0198391613246016,1
"FosB2",3005100,9.64470652630113e-05,23.9766887324922,"ILR16","NYC16","ILR16_vs_NYC16",0.0198391613246016,2
"FusF",3004663,9.64470652630119e-05,24.312649517048,"ILR16","NYC16","ILR16_vs_NYC16",0.0198391613246016,3
"Streptococcus agalactiae mprF",3003774,7.59804151853266e-05,36.2627335099813,"ILR16","NYC16","ILR16_vs_NYC16",0.0198391613246016,4
"Escherichia coli nfsA mutations conferring resistance to nitrofurantoin",3003751,9.03849988610846e-05,19.0613149080688,"ILR16","NYC16","ILR16_vs_NYC16",0.0198391613246016,5
"RbpA",3000245,5.56145149558281e-05,31.7638088523181,"ILR16","SAC16","ILR16_vs_SAC16",0.0975478592325225,1
"Helicobacter pylori pbp2 mutants conferring resistance to amoxicillin",3007058,0.00325323447578505,21.0777278440788,"ILR16","SAC16","ILR16_vs_SAC16",0.196764595535415,2
"LRA-8",3002487,0.00324495788404771,21.4861511240231,"ILR16","SAC16","ILR16_vs_SAC16",0.196764595535415,3
"catB8",3002680,0.00325323447578508,21.3241987807714,"ILR16","SAC16","ILR16_vs_SAC16",0.196764595535415,4
"cmeA",3000783,0.00325323447578508,21.4244124208798,"ILR16","SAC16","ILR16_vs_SAC16",0.196764595535415,5
"ICR-Mo",3004569,0.000242344567382688,29.0379176578148,"ILR16","TOK16","ILR16_vs_TOK16",0.0381785903076728,1
"AAC(6')-Ib",3002546,9.10251607713464e-05,28.4373058702882,"ILR16","TOK16","ILR16_vs_TOK16",0.0381785903076728,2
"APH(2'')-IIa",3002635,0.000191090502451812,31.7123674741165,"ILR16","TOK16","ILR16_vs_TOK16",0.0381785903076728,3
"ANT(3'')-II-AAC(6')-IId bifunctional protein",3002598,9.10251607713458e-05,29.4227589539168,"ILR16","TOK16","ILR16_vs_TOK16",0.0381785903076728,4
"RbpA",3000245,0.000242344567382689,29.0383811950742,"ILR16","TOK16","ILR16_vs_TOK16",0.0381785903076728,5
"Erm(50)",3007032,4.36651064433198e-05,20.2566443968902,"ILR16","BAL17","ILR16_vs_BAL17",0.0376393217541417,1
"GOB-15",3004807,3.85677257363228e-05,16.3631954916116,"ILR16","BAL17","ILR16_vs_BAL17",0.0376393217541417,2
"RbpA",3000245,0.000200336628001573,30.3197325744955,"ILR16","BAL17","ILR16_vs_BAL17",0.115126782224904,3
"Streptococcus agalactiae mprF",3003774,0.000486042185476884,34.0904735184264,"ILR16","BAL17","ILR16_vs_BAL17",0.209484181940537,4
"Escherichia coli mdfA",3001328,0.00549799865995126,22.3158959734114,"ILR16","BAL17","ILR16_vs_BAL17",0.3131514175658,5
"Erm(50)",3007032,4.46733824163294e-06,32.8310936751397,"ILR16","DEN17","ILR16_vs_DEN17",0.00765701774615886,1
"Mycobacterium tuberculosis gyrA conferring resistance to fluoroquinolones",3003295,2.3703731226649e-05,36.8239593455756,"ILR16","DEN17","ILR16_vs_DEN17",0.0135427317741588,2
"RbpA",3000245,1.71703860124137e-05,38.313368470488,"ILR16","DEN17","ILR16_vs_DEN17",0.0135427317741588,3
"GOB-15",3004807,8.06413333473161e-05,32.9789053481851,"ILR16","DEN17","ILR16_vs_DEN17",0.034554811339325,4
"Streptococcus agalactiae mprF",3003774,0.00041427026978071,43.9744103254132,"ILR16","DEN17","ILR16_vs_DEN17",0.142011848480828,5
"vanZ gene in vanA cluster",3002962,0.00149057588977589,18.6341339250719,"ILR16","DOH17","ILR16_vs_DOH17",0.122945759417378,1
"Helicobacter pylori pbp2 mutants conferring resistance to amoxicillin",3007058,0.00255705064555533,21.2659294068739,"ILR16","DOH17","ILR16_vs_DOH17",0.122945759417378,2
"ErmT",3000595,0.00255705064555535,22.7737145755713,"ILR16","DOH17","ILR16_vs_DOH17",0.122945759417378,3
"CSA-1",3006869,0.00255705064555532,21.92386755711,"ILR16","DOH17","ILR16_vs_DOH17",0.122945759417378,4
"FosB2",3005100,0.00149057588977587,17.2270054264912,"ILR16","DOH17","ILR16_vs_DOH17",0.122945759417378,5
"nimA",3007104,0.000606838887176778,23.3089669029482,"ILR16","ILR17","ILR16_vs_ILR17",0.081003390235068,1
"FosB2",3005100,0.000413787135194225,18.1002449704485,"ILR16","ILR17","ILR16_vs_ILR17",0.081003390235068,2
"CGA-1",3004766,0.000582858694957342,23.3740759850091,"ILR16","ILR17","ILR16_vs_ILR17",0.081003390235068,3
"ACC-1b",3006229,0.00060683888717678,21.9643188703189,"ILR16","ILR17","ILR16_vs_ILR17",0.081003390235068,4
"AAC(6')-Ia",3002545,0.000413787135194229,18.4890820644521,"ILR16","ILR17","ILR16_vs_ILR17",0.081003390235068,5
"macB",3000535,0.999996543646807,4.00000000033257,"ILR16","MIN17","ILR16_vs_MIN17",0.999996543646807,1
"RanA",3005091,0.999996543646807,4.00000000033257,"ILR16","MIN17","ILR16_vs_MIN17",0.999996543646807,2
"evgS",3000833,0.999996543646807,4.00000000033257,"ILR16","MIN17","ILR16_vs_MIN17",0.999996543646807,3
"bcrA",3002987,0.999996543646807,4.00000000033257,"ILR16","MIN17","ILR16_vs_MIN17",0.999996543646807,4
"adeL",3000620,0.999996543646807,4.00000000033257,"ILR16","MIN17","ILR16_vs_MIN17",0.999996543646807,5
"Erm(50)",3007032,1.44680594794161e-05,28.4658892546441,"ILR16","NYC17","ILR16_vs_NYC17",0.0271276115239052,1
"GOB-15",3004807,4.80881955542609e-05,28.4320712612771,"ILR16","NYC17","ILR16_vs_NYC17",0.0450826833321196,2
"Streptococcus agalactiae mprF",3003774,7.39208303121102e-05,34.7035286453633,"ILR16","NYC17","ILR16_vs_NYC17",0.0462005189450689,3
"Escherichia coli mdfA",3001328,0.00153365713601221,30.6331076385813,"ILR16","NYC17","ILR16_vs_NYC17",0.0602407952127738,4
"ErmT",3000595,0.00045765680701229,19.0299686789136,"ILR16","NYC17","ILR16_vs_NYC17",0.0602407952127738,5
"eptA",3003576,0.011277699208997,20.3362361131139,"ILR16","SAN17","ILR16_vs_SAN17",0.47998988096829,1
"mefF",3007044,0.011277699208997,19.6654408666667,"ILR16","SAN17","ILR16_vs_SAN17",0.47998988096829,2
"LRA-8",3002487,0.0101992013516337,20.6064989652996,"ILR16","SAN17","ILR16_vs_SAN17",0.47998988096829,3
"Escherichia coli mdfA",3001328,0.0101992013516337,22.1536594982994,"ILR16","SAN17","ILR16_vs_SAN17",0.47998988096829,4
"ErmT",3000595,0.0112776992089969,20.4287176127572,"ILR16","SAN17","ILR16_vs_SAN17",0.47998988096829,5
"vanZ gene in vanA cluster",3002962,0.000682891055125689,19.8323935151541,"ILR16","SAO17","ILR16_vs_SAO17",0.0626581412973503,1
"emtA",3004669,0.00121044136597153,28.514742640126,"ILR16","SAO17","ILR16_vs_SAO17",0.0626581412973503,2
"CSA-1",3006869,0.000961861355086829,23.3884197473389,"ILR16","SAO17","ILR16_vs_SAO17",0.0626581412973503,3
"nimA",3007104,0.00121044136597154,28.6184074164825,"ILR16","SAO17","ILR16_vs_SAO17",0.0626581412973503,4
"LRA-5",3002483,0.00105225471387096,24.3211994559067,"ILR16","SAO17","ILR16_vs_SAO17",0.0626581412973503,5
"RbpA",3000245,9.37838310384741e-06,39.2602178642821,"ILR16","TOK17","ILR16_vs_TOK17",0.0167404138403676,1
"Erm(50)",3007032,2.98417308420619e-05,42.1634473646624,"ILR16","TOK17","ILR16_vs_TOK17",0.0266337447765403,2
"Streptococcus agalactiae mprF",3003774,5.30672272966539e-05,43.7113321357711,"ILR16","TOK17","ILR16_vs_TOK17",0.031575000241509,3
"Helicobacter pylori pbp2 mutants conferring resistance to amoxicillin",3007058,0.000747499503546123,24.1333808184589,"ILR16","TOK17","ILR16_vs_TOK17",0.0471265511001718,4
"Escherichia coli mdfA",3001328,0.000822579178476012,25.8456944411754,"ILR16","TOK17","ILR16_vs_TOK17",0.0471265511001718,5
"GOB-15",3004807,5.50868058549431e-05,25.2204637746563,"ILR16","VIE17","ILR16_vs_VIE17",0.101084288743821,1
"LRA-8",3002487,0.00215102071622717,26.8688012413509,"ILR16","VIE17","ILR16_vs_VIE17",0.123347594196153,2
"ErmT",3000595,0.000967517953624292,18.7962420454929,"ILR16","VIE17","ILR16_vs_VIE17",0.123347594196153,3
"nimA",3007104,0.00215102071622717,26.8359843191077,"ILR16","VIE17","ILR16_vs_VIE17",0.123347594196153,4
"tmrB",3003059,0.000967517953624292,18.2408678346596,"ILR16","VIE17","ILR16_vs_VIE17",0.123347594196153,5
"Erm(50)",3007032,4.60529586909018e-05,32.0151754497177,"ILR16","ZRH17","ILR16_vs_ZRH17",0.0819282135111143,1
"RbpA",3000245,0.000121706347137737,33.5715194365016,"ILR16","ZRH17","ILR16_vs_ZRH17",0.108257795779017,2
"emtA",3004669,0.0022669548977005,22.3118724169014,"ILR16","ZRH17","ILR16_vs_ZRH17",0.144032598678901,3
"ErmT",3000595,0.00225061391765844,22.5214823467417,"ILR16","ZRH17","ILR16_vs_ZRH17",0.144032598678901,4
"tmrB",3003059,0.00136277539850568,17.389614498375,"ILR16","ZRH17","ILR16_vs_ZRH17",0.144032598678901,5
"Mycobacterium tuberculosis gyrA conferring resistance to fluoroquinolones",3003295,0.00017279906569235,26.2478668358404,"LIS16","NYC16","LIS16_vs_NYC16",0.0411392490620553,1
"RbpA",3000245,0.000200353485691827,24.9801752365147,"LIS16","NYC16","LIS16_vs_NYC16",0.0411392490620553,2
"lnuA",3002835,0.00017279906569235,23.8198741823496,"LIS16","NYC16","LIS16_vs_NYC16",0.0411392490620553,3
"vgaALC",3002830,0.000200353485691828,22.3647090944036,"LIS16","NYC16","LIS16_vs_NYC16",0.0411392490620553,4
"Enterococcus faecalis liaS mutant conferring daptomycin resistance",3003791,0.000177896716276985,41.0243856475303,"LIS16","NYC16","LIS16_vs_NYC16",0.0411392490620553,5
"Mycobacterium tuberculosis gyrA conferring resistance to fluoroquinolones",3003295,0.000102712118556986,18.7802310488931,"LIS16","SAC16","LIS16_vs_SAC16",0.0848968628268376,1
"RbpA",3000245,0.000120335737529182,26.91750209686,"LIS16","SAC16","LIS16_vs_SAC16",0.0848968628268376,2
"Escherichia coli gyrA conferring resistance to fluoroquinolones",3003294,0.000256734045695317,28.9518319719811,"LIS16","SAC16","LIS16_vs_SAC16",0.120750579492031,3
"tet(O/M/O)",3007120,0.000715483878601063,29.5791084842542,"LIS16","SAC16","LIS16_vs_SAC16",0.20190955054122,4
"tet(O/32/O)",3007119,0.000647579650038458,29.4310859959448,"LIS16","SAC16","LIS16_vs_SAC16",0.20190955054122,5
"Mycobacterium tuberculosis rpsL mutations conferring resistance to Streptomycin",3003395,0.000311377692558376,25.1939147235607,"LIS16","TOK16","LIS16_vs_TOK16",0.0835381866606615,1
"tet(O/32/O)",3007119,0.000272690624570943,23.9558435261854,"LIS16","TOK16","LIS16_vs_TOK16",0.0835381866606615,2
"tet(J)",3000177,0.00027269062457094,23.144913309969,"LIS16","TOK16","LIS16_vs_TOK16",0.0835381866606615,3
"RbpA",3000245,0.000311377692558371,24.1920744396161,"LIS16","TOK16","LIS16_vs_TOK16",0.0835381866606615,4
"Escherichia coli gyrA conferring resistance to fluoroquinolones",3003294,0.00028365892754957,28.1044208113045,"LIS16","TOK16","LIS16_vs_TOK16",0.0835381866606615,5
"Mycobacterium tuberculosis gyrA conferring resistance to fluoroquinolones",3003295,0.000194788955921912,16.1866083467233,"LIS16","BAL17","LIS16_vs_BAL17",0.0937498429817056,1
"tet(J)",3000177,0.000303497552618682,19.5655418959082,"LIS16","BAL17","LIS16_vs_BAL17",0.0937498429817056,2
"RbpA",3000245,0.000344922159608924,25.4734258190374,"LIS16","BAL17","LIS16_vs_BAL17",0.0937498429817056,3
"AAC(6')-Ib-cr1",3002547,0.00030349755261868,20.1213618502474,"LIS16","BAL17","LIS16_vs_BAL17",0.0937498429817056,4
"Erm(50)",3007032,0.000194788955921912,16.1866083467233,"LIS16","BAL17","LIS16_vs_BAL17",0.0937498429817056,5
"Mycobacterium tuberculosis gyrA conferring resistance to fluoroquinolones",3003295,2.60747693587207e-05,24.7017149410662,"LIS16","DEN17","LIS16_vs_DEN17",0.0348619666326096,1
"RbpA",3000245,8.16159542518034e-05,33.4670617150299,"LIS16","DEN17","LIS16_vs_DEN17",0.0436099980115327,2
"AAC(6')-Ib-cr1",3002547,0.000139924135194792,28.1928065298806,"LIS16","DEN17","LIS16_vs_DEN17",0.0436099980115327,3
"tlrB conferring tylosin resistance",3001299,0.0001630889977993,42.1775668440605,"LIS16","DEN17","LIS16_vs_DEN17",0.0436099980115327,4
"Erm(50)",3007032,0.000139924135194787,28.7610576249728,"LIS16","DEN17","LIS16_vs_DEN17",0.0436099980115327,5
"Mycobacterium tuberculosis gyrA conferring resistance to fluoroquinolones",3003295,0.000384203438385151,18.3924983049196,"LIS16","DOH17","LIS16_vs_DOH17",0.275665967041346,1
"Erm(50)",3007032,0.000384203438385151,18.485284384059,"LIS16","DOH17","LIS16_vs_DOH17",0.275665967041346,2
"tet(J)",3000177,0.000577401885876595,22.5556050208386,"LIS16","DOH17","LIS16_vs_DOH17",0.276190568744304,3
"vanZ gene in vanF cluster",3002963,0.00174011103022225,23.9398969495396,"LIS16","DOH17","LIS16_vs_DOH17",0.277451036485436,4
"mecR1",3000215,0.00174011103022224,23.6257433545463,"LIS16","DOH17","LIS16_vs_DOH17",0.277451036485436,5
"SAT-4",3002897,0.00172783143340155,33.8510076221966,"LIS16","ILR17","LIS16_vs_ILR17",0.233770170762459,1
"Bacillus subtilis mprF",3003324,0.000884587252205788,27.2019917577413,"LIS16","ILR17","LIS16_vs_ILR17",0.233770170762459,2
"FosA4",3003210,0.00172783143340155,34.1668181852486,"LIS16","ILR17","LIS16_vs_ILR17",0.233770170762459,3
"Mycobacterium tuberculosis rpsL mutations conferring resistance to Streptomycin",3003395,0.000482951835393058,28.0322288605299,"LIS16","ILR17","LIS16_vs_ILR17",0.233770170762459,4
"AAC(6')-34",3003989,0.000884587252205788,26.6142676678994,"LIS16","ILR17","LIS16_vs_ILR17",0.233770170762459,5
"macB",3000535,0.999999461728667,4.00000000032017,"LIS16","MIN17","LIS16_vs_MIN17",0.999999461728667,1
"RanA",3005091,0.999999461728667,4.00000000032017,"LIS16","MIN17","LIS16_vs_MIN17",0.999999461728667,2
"evgS",3000833,0.999999461728667,4.00000000032017,"LIS16","MIN17","LIS16_vs_MIN17",0.999999461728667,3
"bcrA",3002987,0.999999461728667,4.00000000032017,"LIS16","MIN17","LIS16_vs_MIN17",0.999999461728667,4
"adeL",3000620,0.999999461728667,4.00000000032017,"LIS16","MIN17","LIS16_vs_MIN17",0.999999461728667,5
"tet(O/32/O)",3007119,0.000135684686577706,18.1636424180716,"LIS16","NYC17","LIS16_vs_NYC17",0.0360601550980223,1
"tet(J)",3000177,0.000164540004976242,23.467241988215,"LIS16","NYC17","LIS16_vs_NYC17",0.0360601550980223,2
"Staphylococcus aureus rpoC conferring resistance to daptomycin",3003291,0.000135684686577706,17.1736692985991,"LIS16","NYC17","LIS16_vs_NYC17",0.0360601550980223,3
"RbpA",3000245,0.000180865981682871,22.9873275081746,"LIS16","NYC17","LIS16_vs_NYC17",0.0360601550980223,4
"Streptococcus agalactiae mprF",3003774,0.00016454000497624,24.3958532044772,"LIS16","NYC17","LIS16_vs_NYC17",0.0360601550980223,5
"SatA",3005045,0.00364450023927293,20.7129550361455,"LIS16","SAN17","LIS16_vs_SAN17",0.39762230869945,1
"bmr",3003007,0.00364450023927294,20.564739091838,"LIS16","SAN17","LIS16_vs_SAN17",0.39762230869945,2
"Helicobacter pylori rdxA mutation conferring resistance to metronidazole",3007055,0.0039762230869945,19.3939451776878,"LIS16","SAN17","LIS16_vs_SAN17",0.39762230869945,3
"qacG",3007015,0.00364828585999032,20.2144036529634,"LIS16","SAN17","LIS16_vs_SAN17",0.39762230869945,4
"tet(35)",3000481,0.00204038866553898,16.6344477973753,"LIS16","SAN17","LIS16_vs_SAN17",0.39762230869945,5
"RlmA(II)",3001301,0.000507609176286747,28.6063331053732,"LIS16","SAO17","LIS16_vs_SAO17",0.0785437992564039,1
"tet(35)",3000481,0.00050760917628674,30.7607301468988,"LIS16","SAO17","LIS16_vs_SAO17",0.0785437992564039,2
"vanZ gene in vanF cluster",3002963,0.000673765633725093,25.543233147708,"LIS16","SAO17","LIS16_vs_SAO17",0.0785437992564039,3
"oleI",3000866,0.00029565521008769,22.0367338089621,"LIS16","SAO17","LIS16_vs_SAO17",0.0785437992564039,4
"mecI",3000124,0.000266895791177537,27.7893352473646,"LIS16","SAO17","LIS16_vs_SAO17",0.0785437992564039,5
"Staphylococcus aureus rpoC conferring resistance to daptomycin",3003291,2.20451892375678e-05,24.9784869082386,"LIS16","TOK17","LIS16_vs_TOK17",0.0316128013666722,1
"RbpA",3000245,4.64406110146171e-05,34.413911108824,"LIS16","TOK17","LIS16_vs_TOK17",0.0332979180974805,2
"tet(O/32/O)",3007119,8.55208995113368e-05,31.0441403848155,"LIS16","TOK17","LIS16_vs_TOK17",0.040878989966419,3
"mecI",3000124,0.000191690478679675,28.2811028390354,"LIS16","TOK17","LIS16_vs_TOK17",0.0458140244044424,4
"Mycobacterium tuberculosis gyrA conferring resistance to fluoroquinolones",3003295,0.00017141716960738,34.9649632481319,"LIS16","TOK17","LIS16_vs_TOK17",0.0458140244044424,5
"tet(O/32/O)",3007119,0.000245784334270838,19.3070076031747,"LIS16","VIE17","LIS16_vs_VIE17",0.116256020921541,1
"tet(J)",3000177,0.00024578433427084,19.3030898742041,"LIS16","VIE17","LIS16_vs_VIE17",0.116256020921541,2
"Escherichia coli gyrA conferring resistance to fluoroquinolones",3003294,0.000380668044929736,28.6418594972311,"LIS16","VIE17","LIS16_vs_VIE17",0.116256020921541,3
"Streptococcus agalactiae mprF",3003774,0.000341112523555235,25.0438766297681,"LIS16","VIE17","LIS16_vs_VIE17",0.116256020921541,4
"SPN79-1",3006995,0.000245784334270842,18.3941327362102,"LIS16","VIE17","LIS16_vs_VIE17",0.116256020921541,5
"tet(O/32/O)",3007119,0.000494971943269167,27.0341474608921,"LIS16","ZRH17","LIS16_vs_ZRH17",0.11970071494726,1
"Mycobacterium tuberculosis gyrA conferring resistance to fluoroquinolones",3003295,0.000494971943269161,28.2523861849652,"LIS16","ZRH17","LIS16_vs_ZRH17",0.11970071494726,2
"Staphylococcus aureus rpoC conferring resistance to daptomycin",3003291,0.000172621679447587,19.137196664818,"LIS16","ZRH17","LIS16_vs_ZRH17",0.11970071494726,3
"RbpA",3000245,0.000235822455167642,28.7252126810435,"LIS16","ZRH17","LIS16_vs_ZRH17",0.11970071494726,4
"Erm(50)",3007032,0.000494971943269162,27.9451393995508,"LIS16","ZRH17","LIS16_vs_ZRH17",0.11970071494726,5
"SAT-4",3002897,0.000525520404188599,31.250483167139,"NYC16","SAC16","NYC16_vs_SAC16",0.0598365631550248,1
"Helicobacter pylori rdxA mutation conferring resistance to metronidazole",3007055,0.000285044963208788,26.8908122470039,"NYC16","SAC16","NYC16_vs_SAC16",0.0598365631550248,2
"Helicobacter pylori frxA mutation conferring resistance to metronidazole",3007059,0.000701209724472942,24.2221608799673,"NYC16","SAC16","NYC16_vs_SAC16",0.0598365631550248,3
"qacG",3007015,0.000285044963208788,28.4084510324894,"NYC16","SAC16","NYC16_vs_SAC16",0.0598365631550248,4
"cmeR",3000526,0.00023351579089005,19.1275442100824,"NYC16","SAC16","NYC16_vs_SAC16",0.0598365631550248,5
"AAC(6')-Ie-APH(2'')-Ia bifunctional protein",3002597,0.000107107669978501,48.7133828023444,"NYC16","TOK16","NYC16_vs_TOK16",0.0740828050684635,1
"AAC(6')-Iaj",3003677,0.000107107669978499,49.4366953509223,"NYC16","TOK16","NYC16_vs_TOK16",0.0740828050684635,2
"RSA2-1",3006981,6.60614546084282e-05,34.4266250716663,"NYC16","TOK16","NYC16_vs_TOK16",0.0740828050684635,3
"mphE",3003741,0.000435441524143546,50.870812697046,"NYC16","TOK16","NYC16_vs_TOK16",0.15059019376631,4
"MCR-8.2",3007229,0.000383046270695088,53.5532716742349,"NYC16","TOK16","NYC16_vs_TOK16",0.15059019376631,5
"adeI",3000780,0.000652538430309371,21.3791547995626,"NYC16","BAL17","NYC16_vs_BAL17",0.0872492691972848,1
"Helicobacter pylori frxA mutation conferring resistance to metronidazole",3007059,0.00065253843030937,20.8823945483677,"NYC16","BAL17","NYC16_vs_BAL17",0.0872492691972848,2
"vanU gene in vanG cluster",3004253,0.000687002119663656,28.0194961975805,"NYC16","BAL17","NYC16_vs_BAL17",0.0872492691972848,3
"Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics",3004446,0.000548396769592054,22.8106410608779,"NYC16","BAL17","NYC16_vs_BAL17",0.0872492691972848,4
"cmeR",3000526,0.000414850703585706,18.5386991689537,"NYC16","BAL17","NYC16_vs_BAL17",0.0872492691972848,5
"qacJ",3007014,0.000366861116166282,25.8807014771183,"NYC16","DEN17","NYC16_vs_DEN17",0.0323021212784416,1
"LRA-2",3002485,0.000366861116166279,23.7706528537464,"NYC16","DEN17","NYC16_vs_DEN17",0.0323021212784416,2
"adeK",3000782,0.000366861116166284,22.1794422696984,"NYC16","DEN17","NYC16_vs_DEN17",0.0323021212784416,3
"Helicobacter pylori frxA mutation conferring resistance to metronidazole",3007059,0.000366861116166282,23.273203296312,"NYC16","DEN17","NYC16_vs_DEN17",0.0323021212784416,4
"vanS gene in vanE cluster",3002935,0.000366861116166286,23.9310077519681,"NYC16","DEN17","NYC16_vs_DEN17",0.0323021212784416,5
"cmeR",3000526,0.000240296532266069,23.3564682932718,"NYC16","DOH17","NYC16_vs_DOH17",0.0821986413324676,1
"mecR1",3000215,0.000177324599351506,17.2073002197316,"NYC16","DOH17","NYC16_vs_DOH17",0.0821986413324676,2
"vgaA",3002829,0.000403355682671283,29.0871984492252,"NYC16","DOH17","NYC16_vs_DOH17",0.0821986413324676,3
"lnuA",3002835,0.000209280808858723,23.3680975122745,"NYC16","DOH17","NYC16_vs_DOH17",0.0821986413324676,4
"Klebsiella pneumoniae OmpK37",3004122,0.000240296532266067,22.6353099085122,"NYC16","DOH17","NYC16_vs_DOH17",0.0821986413324676,5
"SAT-4",3002897,6.2268061966628e-05,34.5350950258244,"NYC16","ILR17","NYC16_vs_ILR17",0.019575044049265,1
"Bacillus subtilis mprF",3003324,3.76648836309352e-05,24.0710151784337,"NYC16","ILR17","NYC16_vs_ILR17",0.019575044049265,2
"lnuA",3002835,2.24182110298098e-05,28.3919868407076,"NYC16","ILR17","NYC16_vs_ILR17",0.019575044049265,3
"eptB",3005047,7.04138275153401e-05,27.0623502225954,"NYC16","ILR17","NYC16_vs_ILR17",0.019575044049265,4
"ErmC",3000250,4.07211380771228e-05,24.0075368572643,"NYC16","ILR17","NYC16_vs_ILR17",0.019575044049265,5
"qacJ",3007014,0.00210016686614608,17.6751257094156,"NYC16","MIN17","NYC16_vs_MIN17",0.611331785916112,1
"Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics",3004446,0.00340006555014522,21.845601009429,"NYC16","MIN17","NYC16_vs_MIN17",0.611331785916112,2
"cmeR",3000526,0.00210016686614607,17.4835361332426,"NYC16","MIN17","NYC16_vs_MIN17",0.611331785916112,3
"eptA",3003576,0.00210016686614608,16.073570019911,"NYC16","MIN17","NYC16_vs_MIN17",0.611331785916112,4
"Bacillus subtilis mprF",3003324,0.00340006555014523,21.6073966237134,"NYC16","MIN17","NYC16_vs_MIN17",0.611331785916112,5
"cmeR",3000526,4.51528035591189e-05,23.7603134067647,"NYC16","NYC17","NYC16_vs_NYC17",0.0189887616539233,1
"Escherichia coli mdfA",3001328,4.45245826910387e-05,31.1278527260477,"NYC16","NYC17","NYC16_vs_NYC17",0.0189887616539233,2
"mecR1",3000215,9.01365268382433e-05,25.3672949233918,"NYC16","NYC17","NYC16_vs_NYC17",0.0189887616539233,3
"mphE",3003741,6.79358320980317e-05,38.2196341444525,"NYC16","NYC17","NYC16_vs_NYC17",0.0189887616539233,4
"lnuA",3002835,4.27219246309299e-05,23.4681662382535,"NYC16","NYC17","NYC16_vs_NYC17",0.0189887616539233,5
"SatA",3005045,0.00118669882126317,23.8501760653794,"NYC16","SAN17","NYC16_vs_SAN17",0.156639901536966,1
"qacJ",3007014,0.000823818175562299,18.1174113859542,"NYC16","SAN17","NYC16_vs_SAN17",0.156639901536966,2
"Helicobacter pylori frxA mutation conferring resistance to metronidazole",3007059,0.00148184659216939,20.8457994971641,"NYC16","SAN17","NYC16_vs_SAN17",0.156639901536966,3
"qacG",3007015,0.00118669882126318,22.2535646227527,"NYC16","SAN17","NYC16_vs_SAN17",0.156639901536966,4
"ICR-Mo",3004569,0.00118669882126317,22.0253380092179,"NYC16","SAN17","NYC16_vs_SAN17",0.156639901536966,5
"SAT-4",3002897,0.000119636136082817,36.7144386969693,"NYC16","SAO17","NYC16_vs_SAO17",0.0182595791994588,1
