"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"169435","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Anaerotruncus",NA
"2507160","Bacteria","Bacillota","Clostridia","Eubacteriales","Eubacteriales Family XIII. Incertae Sedis","Aminipila",NA
"114527","Bacteria","Bacillota","Clostridia","Eubacteriales","Eubacteriales Family XIII. Incertae Sedis","Mogibacterium",NA
"938288","Bacteria","Bacillota","Clostridia","Eubacteriales","","Fenollaria",NA
"178899","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiales Family XVI. Incertae Sedis","Carboxydocella",NA
"1297617","Bacteria","Bacillota","Clostridia","Eubacteriales","","Intestinimonas",NA
"2086584","Bacteria","Bacillota","Clostridia","Eubacteriales","","Massilistercora",NA
"3003601","Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Peptostreptococcus",NA
"39496","Bacteria","Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium",NA
"52694","Bacteria","Bacillota","Clostridia","Eubacteriales","Eubacteriaceae","Acetobacterium",NA
"339862","Bacteria","Bacillota","Clostridia","Eubacteriales","Desulfitobacteriaceae","Desulfosporosinus",NA
"1761012","Bacteria","Bacillota","Clostridia","Eubacteriales","Peptococcaceae","Candidatus Formimonas",NA
"1564","Bacteria","Bacillota","Clostridia","Eubacteriales","Peptococcaceae","Desulforamulus",NA
"51515","Bacteria","Bacillota","Clostridia","Eubacteriales","Peptococcaceae","Dehalobacterium",NA
"2734","Bacteria","Bacillota","Clostridia","Eubacteriales","Symbiobacteriaceae","Symbiobacterium",NA
"671077","Bacteria","Bacillota","Clostridia","Eubacteriales","Symbiobacteriaceae","Caldinitratiruptor",NA
"2293317","Bacteria","Bacillota","Clostridia","Eubacteriales","Syntrophomonadaceae","Candidatus Syntrophocurvum",NA
"102134","Bacteria","Bacillota","Clostridia","Eubacteriales","Desulfallaceae","Desulfoscipio",NA
"2796927","Bacteria","Bacillota","Clostridia","Thermoanaerobacterales","Thermoanaerobacteraceae","Gelria",NA
"129958","Bacteria","Bacillota","Clostridia","Thermoanaerobacterales","Thermoanaerobacteraceae","Carboxydothermus",NA
"1525","Bacteria","Bacillota","Clostridia","Thermoanaerobacterales","Thermoanaerobacteraceae","Moorella",NA
"161154","Bacteria","Bacillota","Clostridia","Thermoanaerobacterales","Thermoanaerobacteraceae","Thermanaeromonas",NA
"2528593","Bacteria","Bacillota","Clostridia","Thermoanaerobacterales","Zhaonellaceae","Zhaonella",NA
"2682810","Bacteria","Bacillota","Clostridia","Halanaerobiales","Halanaerobiaceae","Iocasia",NA
"28187","Bacteria","Bacillota","Clostridia","Halanaerobiales","Halobacteroidaceae","Acetohalobium",NA
"907","Bacteria","Bacillota","Negativicutes","Veillonellales","Veillonellaceae","Megasphaera",NA
"39948","Bacteria","Bacillota","Negativicutes","Veillonellales","Veillonellaceae","Dialister",NA
"437897","Bacteria","Bacillota","Negativicutes","Selenomonadales","Selenomonadaceae","Megamonas",NA
"865","Bacteria","Bacillota","Negativicutes","Selenomonadales","Selenomonadaceae","Pectinatus",NA
"365349","Bacteria","Bacillota","Negativicutes","Selenomonadales","Sporomusaceae","Pelosinus",NA
"2377","Bacteria","Bacillota","Negativicutes","Selenomonadales","Sporomusaceae","Sporomusa",NA
"187327","Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Acidaminococcus",NA
"33025","Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Phascolarctobacterium",NA
"33034","Bacteria","Bacillota","Tissierellia","Tissierellales","Peptoniphilaceae","Anaerococcus",NA
"54005","Bacteria","Bacillota","Tissierellia","Tissierellales","Peptoniphilaceae","Peptoniphilus",NA
"33033","Bacteria","Bacillota","Tissierellia","Tissierellales","Peptoniphilaceae","Parvimonas",NA
"1852373","Bacteria","Bacillota","Tissierellia","Tissierellales","Peptoniphilaceae","Murdochiella",NA
"2931922","Bacteria","Bacillota","Tissierellia","Tissierellales","Peptoniphilaceae","Miniphocaeibacter",NA
"1582259","Bacteria","Bacillota","Tissierellia","Tissierellales","Tissierellaceae","Gudongella",NA
"46507","Bacteria","Bacillota","Tissierellia","","","Ezakiella",NA
"2816908","Bacteria","Bacillota","Tissierellia","","","Sedimentibacter",NA
"39483","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalitalea",NA
"1871025","Bacteria","Bacillota","","","","Ndongobacter",NA
"1555112","Bacteria","Bacillota","Limnochordia","Limnochordales","Limnochordaceae","Limnochorda",NA
"277","Bacteria","Deinococcota","Deinococci","Thermales","Thermaceae","Meiothermus",NA
"52022","Bacteria","Deinococcota","Deinococci","Thermales","Thermaceae","Allomeiothermus",NA
"187137","Bacteria","Deinococcota","Deinococci","Thermales","Thermaceae","Oceanithermus",NA
"332249","Bacteria","Deinococcota","Deinococci","Trueperales","Trueperaceae","Truepera",NA
"147322","Bacteria","Cyanobacteriota","Cyanophyceae","Oscillatoriales","Sirenicapillariaceae","Limnospira",NA
"2886352","Bacteria","Cyanobacteriota","Cyanophyceae","Oscillatoriales","Coleofasciculaceae","Allocoleopsis",NA
"241425","Bacteria","Cyanobacteriota","Cyanophyceae","Oscillatoriales","Gomontiellaceae","Crinalium",NA
"1173026","Bacteria","Cyanobacteriota","Cyanophyceae","Chroococcales","Chroococcaceae","Gloeocapsa",NA
"577489","Bacteria","Cyanobacteriota","Cyanophyceae","Chroococcales","Aphanothecaceae","Euhalothece",NA
"65093","Bacteria","Cyanobacteriota","Cyanophyceae","Chroococcales","Aphanothecaceae","Halothece",NA
"2546360","Bacteria","Cyanobacteriota","Cyanophyceae","Chroococcales","Aphanothecaceae","Crocosphaera",NA
"1126","Bacteria","Cyanobacteriota","Cyanophyceae","Chroococcales","Microcystaceae","Microcystis",NA
"1357545","Bacteria","Cyanobacteriota","Cyanophyceae","Nostocales","Nostocaceae","Richelia",NA
"70799","Bacteria","Cyanobacteriota","Cyanophyceae","Nostocales","Aphanizomenonaceae","Nodularia",NA
"136073","Bacteria","Cyanobacteriota","Cyanophyceae","Nostocales","Aphanizomenonaceae","Dolichospermum",NA
"2005456","Bacteria","Cyanobacteriota","Cyanophyceae","Nostocales","Hapalosiphonaceae","Fischerella",NA
"1397703","Bacteria","Cyanobacteriota","Cyanophyceae","Nostocales","Scytonemataceae","Brasilonema",NA
"2099387","Bacteria","Cyanobacteriota","Cyanophyceae","Nostocales","Tolypothrichaceae","Tolypothrix",NA
"292566","Bacteria","Cyanobacteriota","Cyanophyceae","Synechococcales","Synechococcaceae","Dactylococcopsis",NA
"155978","Bacteria","Cyanobacteriota","Cyanophyceae","Synechococcales","Acaryochloridaceae","Acaryochloris",NA
"2931930","Bacteria","Cyanobacteriota","Cyanophyceae","Pseudanabaenales","Leptolyngbyaceae","Kovacikia",NA
"1416614","Bacteria","Cyanobacteriota","Cyanophyceae","Gloeobacterales","Gloeobacteraceae","Gloeobacter",NA
"2857077","Bacteria","Cyanobacteriota","Cyanophyceae","Gloeobacterales","Gloeobacteraceae","Anthocerotibacter",NA
"155894","Bacteria","Cyanobacteriota","Cyanophyceae","Chroococcidiopsidales","Chroococcidiopsidaceae","Chroococcidiopsis",NA
"171284","Bacteria","Mycoplasmatota","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasmopsis",NA
"2102","Bacteria","Mycoplasmatota","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma",NA
"29562","Bacteria","Mycoplasmatota","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mesomycoplasma",NA
"295596","Bacteria","Mycoplasmatota","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Candidatus Hepatoplasma",NA
"2132","Bacteria","Mycoplasmatota","Mollicutes","Entomoplasmatales","Spiroplasmataceae","Spiroplasma",NA
"2151","Bacteria","Mycoplasmatota","Mollicutes","Entomoplasmatales","Entomoplasmataceae","Mesoplasma",NA
"28227","Bacteria","Mycoplasmatota","","Mycoplasmoidales","Mycoplasmoidaceae","Malacoplasma",NA
"61435","Bacteria","Chloroflexota","Dehalococcoidia","Dehalococcoidales","Dehalococcoidaceae","Dehalococcoides",NA
"120962","Bacteria","Chloroflexota","Chloroflexia","Chloroflexales","Roseiflexaceae","Roseiflexus",NA
"500","Bacteria","Thermomicrobiota","Thermomicrobia","Thermomicrobiales","Thermomicrobiaceae","Thermomicrobium",NA
"1697053","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Thiopseudomonas",NA
"700220","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Candidatus Blochmannia",NA
"138072","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Candidatus Hamiltonella",NA
"1778263","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Candidatus Hoaglandella",NA
"51288","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Kluyvera",NA
"1081631","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Candidatus Schneideria",NA
"168169","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Candidatus Ishikawaella",NA
"51229","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Wigglesworthia",NA
"230089","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Morganellaceae","Photorhabdus",NA
"1639108","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Chania",NA
"158841","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Budviciaceae","Leminorella",NA
"370777","Bacteria","Pseudomonadota","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Arenimonas",NA
"2511995","Bacteria","Pseudomonadota","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Pseudolysobacter",NA
"221402","Bacteria","Pseudomonadota","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Mergibacter",NA
"166935","Bacteria","Pseudomonadota","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas",NA
"28108","Bacteria","Pseudomonadota","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas",NA
"2303538","Bacteria","Pseudomonadota","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Salinimonas",NA
"1234606","Bacteria","Pseudomonadota","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Gayadomonas",NA
"2259620","Bacteria","Pseudomonadota","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Hydrocarboniclastica",NA
"2172099","Bacteria","Pseudomonadota","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Saccharobesus",NA
"718192","Bacteria","Pseudomonadota","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Litorilituus",NA
"44012","Bacteria","Pseudomonadota","Gammaproteobacteria","Alteromonadales","Ferrimonadaceae","Ferrimonas",NA
"2855441","Bacteria","Pseudomonadota","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA
"91844","Bacteria","Pseudomonadota","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Candidatus Portiera",NA
"33074","Bacteria","Pseudomonadota","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Zymobacter",NA
"114186","Bacteria","Pseudomonadota","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Candidatus Carsonella",NA
"1031538","Bacteria","Pseudomonadota","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Neptunomonas",NA
"207949","Bacteria","Pseudomonadota","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Bermanella",NA
"1249553","Bacteria","Pseudomonadota","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Bacterioplanes",NA
"285091","Bacteria","Pseudomonadota","Gammaproteobacteria","Oceanospirillales","Alcanivoracaceae","Alloalcanivorax",NA
"1445505","Bacteria","Pseudomonadota","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae","Gynuella",NA
"418701","Bacteria","Pseudomonadota","Gammaproteobacteria","Oceanospirillales","Litorivicinaceae","Litorivicinus",NA
"2683272","Bacteria","Pseudomonadota","Gammaproteobacteria","Oceanospirillales","Zooshikellaceae","Spartinivicinus",NA
"511062","Bacteria","Pseudomonadota","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Oceanimonas",NA
"347534","Bacteria","Pseudomonadota","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Zobellella",NA
"1935446","Bacteria","Pseudomonadota","Gammaproteobacteria","Vibrionales","Vibrionaceae","Photobacterium",NA
"80679","Bacteria","Pseudomonadota","Gammaproteobacteria","Chromatiales","Chromatiaceae","Thioflavicoccus",NA
"2942908","Bacteria","Pseudomonadota","Gammaproteobacteria","Chromatiales","Chromatiaceae","Candidatus Nitrosacidococcus",NA
"73141","Bacteria","Pseudomonadota","Gammaproteobacteria","Chromatiales","Chromatiaceae","Thiocystis",NA
"1442136","Bacteria","Pseudomonadota","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Ectothiorhodospira",NA
"233100","Bacteria","Pseudomonadota","Gammaproteobacteria","Chromatiales","Ectothiorhodospiraceae","Ectothiorhodosinus",NA
"1972068","Bacteria","Pseudomonadota","Gammaproteobacteria","Chromatiales","Thioalkalispiraceae","Sulfurivermis",NA
"416","Bacteria","Pseudomonadota","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methylomonas",NA
"2911520","Bacteria","Pseudomonadota","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methylobacter",NA
"1704499","Bacteria","Pseudomonadota","Gammaproteobacteria","Methylococcales","Methylococcaceae","Methylovulum",NA
"463","Bacteria","Pseudomonadota","Gammaproteobacteria","Legionellales","Legionellaceae","Fluoribacter",NA
"2856608","Bacteria","Pseudomonadota","Gammaproteobacteria","Legionellales","Coxiellaceae","Rickettsiella",NA
"254246","Bacteria","Pseudomonadota","Gammaproteobacteria","Legionellales","Coxiellaceae","Aquicella",NA
"2211106","Bacteria","Pseudomonadota","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae","Thiomicrorhabdus",NA
"2675053","Bacteria","Pseudomonadota","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae","Thiosulfativibrio",NA
"262","Bacteria","Pseudomonadota","Gammaproteobacteria","Thiotrichales","Francisellaceae","Francisella",NA
"288004","Bacteria","Pseudomonadota","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Beggiatoa",NA
"3022676","Bacteria","Pseudomonadota","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Marinimicrobium",NA
"2721545","Bacteria","Pseudomonadota","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Marinagarivorans",NA
"1737490","Bacteria","Pseudomonadota","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Agarilytica",NA
"2601894","Bacteria","Pseudomonadota","Gammaproteobacteria","Cellvibrionales","Halieaceae","Halioglobus",NA
"2518989","Bacteria","Pseudomonadota","Gammaproteobacteria","Cellvibrionales","Halieaceae","Aequoribacter",NA
"2508687","Bacteria","Pseudomonadota","Gammaproteobacteria","","","Candidatus Thioglobus",NA
"1249552","Bacteria","Pseudomonadota","Gammaproteobacteria","","","Pseudohongiella",NA
"1196095","Bacteria","Pseudomonadota","Gammaproteobacteria","Orbales","Orbaceae","Gilliamella",NA
"2919598","Bacteria","Pseudomonadota","Gammaproteobacteria","Candidatus Comchoanobacterales","Candidatus Comchoanobacteraceae","Candidatus Comchoanobacter",NA
"35806","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Rhodovulum",NA
"1915078","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Thioclava",NA
"2856823","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Gymnodinialimonas",NA
"2171755","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Profundibacter",NA
"2605946","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Pukyongiella",NA
"2758038","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Pontibrevibacter",NA
"1591409","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Pseudohalocynthiibacter",NA
"542","Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Zymomonadaceae","Zymomonas",NA
"34020","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Liberibacter",NA
"912","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Nitrobacteraceae","Nitrobacter",NA
"1335043","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Devosiaceae","Paradevosia",NA
"33996","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Gluconacetobacter",NA
"2478912","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Commensalibacter",NA
"320497","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Neoasaia",NA
"436","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Novacetimonas",NA
"2558361","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Formicincola",NA
"1862145","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Thalassobaculaceae","Nisaea",NA
"953","Bacteria","Pseudomonadota","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Wolbachia",NA
"779","Bacteria","Pseudomonadota","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Ehrlichia",NA
"948","Bacteria","Pseudomonadota","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Anaplasma",NA
"89586","Bacteria","Pseudomonadota","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Candidatus Neoehrlichia",NA
"2761623","Bacteria","Pseudomonadota","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia",NA
"1802984","Bacteria","Pseudomonadota","Alphaproteobacteria","Rickettsiales","Candidatus Midichloriaceae","Candidatus Fokinia",NA
"234827","Bacteria","Pseudomonadota","Alphaproteobacteria","Rickettsiales","Candidatus Midichloriaceae","Candidatus Midichloria",NA
"1388755","Bacteria","Pseudomonadota","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","Candidatus Pelagibacter",NA
"1925548","Bacteria","Pseudomonadota","Alphaproteobacteria","Pelagibacterales","","Candidatus Fonsibacter",NA
"244582","Bacteria","Pseudomonadota","Alphaproteobacteria","Holosporales","Candidatus Paracaedibacteraceae","Candidatus Paracaedibacter",NA
"2806609","Bacteria","Pseudomonadota","Alphaproteobacteria","Holosporales","Holosporaceae","Candidatus Gromoviella",NA
"1509244","Bacteria","Pseudomonadota","Alphaproteobacteria","Holosporales","Caedimonadaceae","Candidatus Nucleicultrix",NA
"2043170","Bacteria","Pseudomonadota","Alphaproteobacteria","Emcibacterales","Emcibacteraceae","Paremcibacter",NA
"767892","Bacteria","Pseudomonadota","Alphaproteobacteria","","","Candidatus Puniceispirillum",NA
"84590","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Taylorella",NA
"1844971","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter",NA
"2946593","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Oxalobacter",NA
"47671","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Lautropia",NA
"1561003","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","","Candidatus Ichthyocystis",NA
"307486","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","","Tepidimonas",NA
"72","Bacteria","Pseudomonadota","Betaproteobacteria","Neisseriales","Neisseriaceae","Simonsiella",NA
"1056807","Bacteria","Pseudomonadota","Betaproteobacteria","Neisseriales","Neisseriaceae","Morococcus",NA
"539","Bacteria","Pseudomonadota","Betaproteobacteria","Neisseriales","Neisseriaceae","Eikenella",NA
"153493","Bacteria","Pseudomonadota","Betaproteobacteria","Neisseriales","Neisseriaceae","Conchiformibius",NA
"1196083","Bacteria","Pseudomonadota","Betaproteobacteria","Neisseriales","Neisseriaceae","Snodgrassella",NA
"2809020","Bacteria","Pseudomonadota","Betaproteobacteria","Neisseriales","Neisseriaceae","Paralysiella",NA
"2496266","Bacteria","Pseudomonadota","Betaproteobacteria","Neisseriales","Chromobacteriaceae","Iodobacter",NA
"748280","Bacteria","Pseudomonadota","Betaproteobacteria","Neisseriales","Chromobacteriaceae","Pseudogulbenkiania",NA
"146939","Bacteria","Pseudomonadota","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Azospira",NA
"76116","Bacteria","Pseudomonadota","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Aromatoleum",NA
"1565605","Bacteria","Pseudomonadota","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Rugosibacter",NA
"138118","Bacteria","Pseudomonadota","Betaproteobacteria","Rhodocyclales","Azonexaceae","Quatrionicoccus",NA
"1751046","Bacteria","Pseudomonadota","Betaproteobacteria","Rhodocyclales","Fluviibacteraceae","Fluviibacter",NA
"155925","Bacteria","Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","Nitrosospira",NA
"649841","Bacteria","Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Sulfuricellaceae","Sulfuricella",NA
"405","Bacteria","Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Methylophilaceae","Methylobacillus",NA
"1914471","Bacteria","Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Thiobacillaceae","Sulfuritortus",NA
"370405","Bacteria","Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Gallionellaceae","Gallionella",NA
"63745","Bacteria","Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Gallionellaceae","Sideroxydans",NA
"1188319","Bacteria","Pseudomonadota","Betaproteobacteria","Nitrosomonadales","Gallionellaceae","Ferriphaselus",NA
"1160784","Bacteria","Pseudomonadota","Betaproteobacteria","","","Candidatus Nasuia",NA
"2661583","Bacteria","Pseudomonadota","Betaproteobacteria","","","Candidatus Profftella",NA
"416213","Bacteria","Pseudomonadota","Betaproteobacteria","Ferrovales","Ferrovaceae","Ferrovum",NA
"33059","Bacteria","Pseudomonadota","Acidithiobacillia","Acidithiobacillales","Acidithiobacillaceae","Acidithiobacillus",NA
"59739","Bacteria","Bacteroidota","Cytophagia","Cytophagales","Flammeovirgaceae","Flammeovirga",NA
"1118202","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Weeksellaceae","Cruoricaptor",NA
"1178778","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Maribacter",NA
"2594004","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Formosa",NA
"143223","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Salegentibacter",NA
"2918453","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Lutibacter",NA
"2584122","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Aureibaculum",NA
"1936081","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Seonamhaeicola",NA
"1850246","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Urechidicola",NA
"2049305","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Changchengzhania",NA
"2829795","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Parvicellaceae","Parvicella",NA
"2761580","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Schleiferiaceae","Croceimicrobium",NA
"336810","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","","Candidatus Karelsulcia",NA
"242600","Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Ichthyobacteriaceae","Ichthyobacterium",NA
"712710","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Tannerella",NA
"2530390","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum",NA
"2606626","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Sodaliphilus",NA
"2714926","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Dysgonomonas",NA
"1642647","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Proteiniphilum",NA
"2590900","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tenuifilaceae","Tenuifilum",NA
"397865","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella",NA
"511435","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","","Candidatus Azobacteroides",NA
"2949635","Bacteria","Bacteroidota","Bacteroidia","Marinilabiliales","Marinilabiliaceae","Alkaliflexus",NA
"563172","Bacteria","Bacteroidota","Chitinophagia","Chitinophagales","Chitinophagaceae","Ferruginibacter",NA
"2864201","Bacteria","Bacteroidota","Saprospiria","Saprospirales","Saprospiraceae","Aureispira",NA
"2732249","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA
"2943192","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Pirellulaceae","Blastopirellula",NA
"1930273","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Pirellulaceae","Rubripirellula",NA
"980251","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Pirellulaceae","Mariniblastus",NA
"119","Bacteria","Planctomycetota","Planctomycetia","Planctomycetales","Planctomycetaceae","Rubinisphaera",NA
"2527983","Bacteria","Planctomycetota","Planctomycetia","Planctomycetales","Planctomycetaceae","Caulifigura",NA
"2527995","Bacteria","Planctomycetota","Planctomycetia","Planctomycetales","Planctomycetaceae","Symmachiella",NA
"466153","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Singulisphaera",NA
"2528020","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Poriferisphaera",NA
"1851148","Bacteria","Planctomycetota","Phycisphaerae","Sedimentisphaerales","Sedimentisphaeraceae","Limihaloglobus",NA
"2995170","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Luteolibacter",NA
"1882831","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Verrucomicrobium",NA
"1796921","Bacteria","Verrucomicrobiota","Opitutae","Opitutales","Opitutaceae","Ereboglobus",NA
"1704307","Bacteria","Verrucomicrobiota","Spartobacteria","","","Candidatus Xiphinematobacter",NA
"167642","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Ilyobacter",NA
"712357","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia",NA
"505249","Bacteria","Campylobacterota","Epsilonproteobacteria","Campylobacterales","Arcobacteraceae","Malaciobacter",NA
"1462615","Bacteria","Campylobacterota","Epsilonproteobacteria","Campylobacterales","Arcobacteraceae","Halarcobacter",NA
