"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"31909","Bacteria","Bacillota","Clostridia","Halanaerobiales","Halanaerobiaceae","Halothermothrix",NA
"2742683","Bacteria","Bacillota","Clostridia","Natranaerobiales","Natranaerofabaceae","Natranaerofaba",NA
"187327","Bacteria","Bacillota","Negativicutes","Acidaminococcales","Acidaminococcaceae","Acidaminococcus",NA
"33034","Bacteria","Bacillota","Tissierellia","Tissierellales","Peptoniphilaceae","Anaerococcus",NA
"54005","Bacteria","Bacillota","Tissierellia","Tissierellales","Peptoniphilaceae","Peptoniphilus",NA
"2507161","Bacteria","Bacillota","Tissierellia","Tissierellales","Acidilutibacteraceae","Acidilutibacter",NA
"1555112","Bacteria","Bacillota","Limnochordia","Limnochordales","Limnochordaceae","Limnochorda",NA
"1164","Bacteria","Cyanobacteriota","Cyanophyceae","Nostocales","Nostocaceae","Trichormus",NA
"70799","Bacteria","Cyanobacteriota","Cyanophyceae","Nostocales","Aphanizomenonaceae","Nodularia",NA
"748770","Bacteria","Cyanobacteriota","Cyanophyceae","Nostocales","Aphanizomenonaceae","Dolichospermum",NA
"77021","Bacteria","Cyanobacteriota","Cyanophyceae","Nostocales","Aphanizomenonaceae","Cylindrospermopsis",NA
"2974039","Bacteria","Cyanobacteriota","Cyanophyceae","Oscillatoriales","Oscillatoriaceae","Phormidium",NA
"577489","Bacteria","Cyanobacteriota","Cyanophyceae","Chroococcales","Aphanothecaceae","Euhalothece",NA
"65093","Bacteria","Cyanobacteriota","Cyanophyceae","Chroococcales","Aphanothecaceae","Halothece",NA
"1126","Bacteria","Cyanobacteriota","Cyanophyceae","Chroococcales","Microcystaceae","Microcystis",NA
"1353136","Bacteria","Cyanobacteriota","Cyanophyceae","Synechococcales","Synechococcaceae","Synechococcus",NA
"1752064","Bacteria","Cyanobacteriota","Cyanophyceae","Pseudanabaenales","Leptolyngbyaceae","Leptolyngbya",NA
"82654","Bacteria","Cyanobacteriota","Cyanophyceae","Pseudanabaenales","Pseudanabaenaceae","Pseudanabaena",NA
"146786","Bacteria","Cyanobacteriota","Cyanophyceae","Pseudanabaenales","Thermosynechococcaceae","Thermosynechococcus",NA
"118163","Bacteria","Cyanobacteriota","Cyanophyceae","Pleurocapsales","Hyellaceae","Pleurocapsa",NA
"33070","Bacteria","Cyanobacteriota","Cyanophyceae","Thermostichales","Thermostichaceae","Thermostichus",NA
"155894","Bacteria","Cyanobacteriota","Cyanophyceae","Chroococcidiopsidales","Chroococcidiopsidaceae","Chroococcidiopsis",NA
"29562","Bacteria","Mycoplasmatota","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mesomycoplasma",NA
"2151","Bacteria","Mycoplasmatota","Mollicutes","Entomoplasmatales","Entomoplasmataceae","Mesoplasma",NA
"29552","Bacteria","Mycoplasmatota","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Haploplasma",NA
"2735436","Bacteria","Mycoplasmatota","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Mariniplasma",NA
"2098","Bacteria","Mycoplasmatota","","Mycoplasmoidales","Metamycoplasmataceae","Metamycoplasma",NA
"186192","Bacteria","Deinococcota","Deinococci","Thermales","Thermaceae","Marinithermus",NA
"913107","Bacteria","Chloroflexota","Anaerolineae","Anaerolineales","Anaerolineaceae","Pelolinea",NA
"1986204","Bacteria","Chloroflexota","Anaerolineae","Anaerolineales","Anaerolineaceae","Brevefilum",NA
"61435","Bacteria","Chloroflexota","Dehalococcoidia","Dehalococcoidales","Dehalococcoidaceae","Dehalococcoides",NA
"454171","Bacteria","Armatimonadota","Chthonomonadetes","Chthonomonadales","Chthonomonadaceae","Chthonomonas",NA
"125","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Pirellulaceae","Pirellula",NA
"2650471","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Lacipirellulaceae","Lacipirellula",NA
"1891926","Bacteria","Planctomycetota","Planctomycetia","Planctomycetales","Planctomycetaceae","Fuerstiella",NA
"2527995","Bacteria","Planctomycetota","Planctomycetia","Planctomycetales","Planctomycetaceae","Symmachiella",NA
"120","Bacteria","Planctomycetota","Planctomycetia","Planctomycetales","Planctomycetaceae","Planctopirus",NA
"119","Bacteria","Planctomycetota","Planctomycetia","Planctomycetales","Planctomycetaceae","Rubinisphaera",NA
"2528007","Bacteria","Planctomycetota","Planctomycetia","Planctomycetales","Planctomycetaceae","Polystyrenella",NA
"1941349","Bacteria","Planctomycetota","Phycisphaerae","Sedimentisphaerales","Sedimentisphaeraceae","Sedimentisphaera",NA
"1936003","Bacteria","Planctomycetota","Phycisphaerae","Sedimentisphaerales","Anaerohalosphaeraceae","Anaerohalosphaera",NA
"2528020","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Poriferisphaera",NA
"2596890","Bacteria","Planctomycetota","Candidatus Uabimicrobiia","Candidatus Uabimicrobiales","Candidatus Uabimicrobiaceae","Candidatus Uabimicrobium",NA
"2576891","Bacteria","Verrucomicrobiota","Opitutae","Opitutales","Opitutaceae","Nibricoccus",NA
"2862869","Bacteria","Verrucomicrobiota","Opitutae","Opitutales","Opitutaceae","Horticoccus",NA
"395922","Bacteria","Verrucomicrobiota","Opitutae","Puniceicoccales","Puniceicoccaceae","Coraliomargarita",NA
"431057","Bacteria","Verrucomicrobiota","Methylacidiphilae","Methylacidiphilales","Methylacidiphilaceae","Methylacidiphilum",NA
"389348","Bacteria","Chlamydiota","Chlamydiia","Parachlamydiales","Parachlamydiaceae","Candidatus Protochlamydia",NA
"83552","Bacteria","Chlamydiota","Chlamydiia","Parachlamydiales","Parachlamydiaceae","Parachlamydia",NA
"83561","Bacteria","Chlamydiota","Chlamydiia","Parachlamydiales","Simkaniaceae","Simkania",NA
"2697043","Bacteria","Kiritimatiellota","Tichowtungiia","Tichowtungiales","Tichowtungiaceae","Tichowtungia",NA
"1658616","Bacteria","Lentisphaerota","Lentisphaeria","Lentisphaerales","Lentisphaeraceae","Lentisphaera",NA
"1603606","Bacteria","Thermodesulfobacteriota","Desulfuromonadia","Desulfuromonadales","Trichloromonadaceae","Deferrimonas",NA
"879","Bacteria","Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Megalodesulfovibrio",NA
"191026","Bacteria","Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Maridesulfovibrio",NA
"58180","Bacteria","Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Oleidesulfovibrio",NA
"873","Bacteria","Thermodesulfobacteriota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Desulfocurvibacter",NA
"897","Bacteria","Thermodesulfobacteriota","Desulfobacteria","Desulfobacterales","Desulfococcaceae","Desulfococcus",NA
"28223","Bacteria","Thermodesulfobacteriota","Desulfobacteria","Desulfobacterales","Desulfobacteraceae","Desulfobacula",NA
"2296","Bacteria","Thermodesulfobacteriota","Desulfobacteria","Desulfobacterales","Desulfobacteraceae","Desulforapulum",NA
"2810562","Bacteria","Thermodesulfobacteriota","Desulfobacteria","Desulfobacterales","Desulfolunaceae","Desulfoluna",NA
"65555","Bacteria","Thermodesulfobacteriota","Desulfobulbia","Desulfobulbales","Desulfocapsaceae","Desulfocapsa",NA
"2772557","Bacteria","Thermodesulfobacteriota","Desulfobulbia","Desulfobulbales","Desulfobulbaceae","Desulfomarina",NA
"316277","Bacteria","Thermodesulfobacteriota","Syntrophia","Syntrophales","Syntrophaceae","Syntrophus",NA
"453230","Bacteria","Thermodesulfobacteriota","Desulfarculia","Desulfarculales","Desulfarculaceae","Desulfarculus",NA
"60893","Bacteria","Thermodesulfobacteriota","Desulfobaccia","Desulfobaccales","Desulfobaccaceae","Desulfobacca",NA
"28198","Bacteria","Campylobacterota","Epsilonproteobacteria","Campylobacterales","Arcobacteraceae","Aliarcobacter",NA
"2740404","Bacteria","Campylobacterota","Epsilonproteobacteria","Campylobacterales","Thiovulaceae","Sulfurimonas",NA
"244787","Bacteria","Campylobacterota","Epsilonproteobacteria","Nautiliales","Nautiliaceae","Nautilia",NA
"28182","Bacteria","Spirochaetota","Spirochaetia","Leptospirales","Leptospiraceae","Leptospira",NA
"1617967","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Acidobacteriaceae","Granulicella",NA
"1473598","Bacteria","Acidobacteriota","Terriglobia","Bryobacterales","Bryobacteraceae","Paludibaculum",NA
"349221","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Pseudobdellovibrionaceae","Micavibrio",NA
"453816","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Pseudobdellovibrionaceae","Pseudobdellovibrio",NA
"97084","Bacteria","Bdellovibrionota","Bacteriovoracia","Bacteriovoracales","Halobacteriovoraceae","Halobacteriovorax",NA
"2421","Bacteria","Thermotogota","Thermotogae","Thermotogales","Fervidobacteriaceae","Thermosipho",NA
"412593","Bacteria","Aquificota","Aquificae","Aquificales","","Thermosulfidibacter",NA
"136094","Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Thermocrinis",NA
"940","Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Hydrogenobacter",NA
"63363","Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Aquifex",NA
"309806","Bacteria","Aquificota","Aquificae","Aquificales","Hydrogenothermaceae","Sulfurihydrogenibium",NA
"423605","Bacteria","Elusimicrobiota","Elusimicrobia","Elusimicrobiales","Elusimicrobiaceae","Elusimicrobium",NA
"97477","Bacteria","Synergistota","Synergistia","Synergistales","Acetomicrobiaceae","Acetomicrobium",NA
"118000","Bacteria","Deferribacterota","Deferribacteres","Deferribacterales","Geovibrionaceae","Denitrovibrio",NA
"35786","Bacteria","Coprothermobacterota","Coprothermobacteria","Coprothermobacterales","Coprothermobacteraceae","Coprothermobacter",NA
"2899133","Bacteria","Candidatus Saccharibacteria","Candidatus Saccharimonadia","Candidatus Nanosynbacterales","Candidatus Nanosynbacteraceae","Candidatus Nanosynbacter",NA
"1332188","Bacteria","Candidatus Saccharibacteria","Candidatus Saccharimonadia","Candidatus Saccharimonadales","Candidatus Saccharimonadaceae","Candidatus Saccharimonas",NA
"2715735","Bacteria","","","","Candidatus Chazhemtobacteraceae","Candidatus Chazhemtobacterium",NA
"187145","Bacteria","Calditrichota","Calditrichia","Calditrichales","Calditrichaceae","Caldithrix",NA
"936456","Bacteria","Chrysiogenota","Chrysiogenetes","Chrysiogenales","Chrysiogenaceae","Desulfurispirillum",NA
"2931976","Archaea","Euryarchaeota","Halobacteria","Halobacteriales","Haloarculaceae","Halorientalis",NA
"2716717","Archaea","Euryarchaeota","Halobacteria","Halobacteriales","Haloarculaceae","Haloarcula",NA
"1679096","Archaea","Euryarchaeota","Halobacteria","Halobacteriales","Haloarculaceae","Halococcoides",NA
"2953749","Archaea","Euryarchaeota","Halobacteria","Halobacteriales","Halobacteriaceae","Halorussus",NA
"2239","Archaea","Euryarchaeota","Halobacteria","Halobacteriales","Halobacteriaceae","Halobacterium",NA
"555573","Archaea","Euryarchaeota","Halobacteria","Halobacteriales","Halobacteriaceae","Salarchaeum",NA
"413810","Archaea","Euryarchaeota","Halobacteria","Halobacteriales","Halobacteriaceae","Halalkalicoccus",NA
"2934340","Archaea","Euryarchaeota","Halobacteria","Halobacteriales","Halobacteriaceae","Halocatena",NA
"1510225","Archaea","Euryarchaeota","Halobacteria","Halobacteriales","Halobacteriaceae","Halovenus",NA
"1873524","Archaea","Euryarchaeota","Halobacteria","Halobacteriales","Halobacteriaceae","Halodesulfurarchaeum",NA
"2784880","Archaea","Euryarchaeota","Halobacteria","Halobacteriales","Natronoarchaeaceae","Natranaeroarchaeum",NA
"2931975","Archaea","Euryarchaeota","Halobacteria","Natrialbales","Natrialbaceae","Halosolutus",NA
"348826","Archaea","Euryarchaeota","Halobacteria","Natrialbales","Natrialbaceae","Natronorubrum",NA
"44930","Archaea","Euryarchaeota","Halobacteria","Natrialbales","Natrialbaceae","Natronobacterium",NA
"13769","Archaea","Euryarchaeota","Halobacteria","Natrialbales","Natrialbaceae","Natrialba",NA
"2953753","Archaea","Euryarchaeota","Halobacteria","Natrialbales","Natrialbaceae","Saliphagus",NA
"2055893","Archaea","Euryarchaeota","Halobacteria","Haloferacales","Halorubraceae","Halalkaliarchaeum",NA
"755307","Archaea","Euryarchaeota","Halobacteria","Haloferacales","Halorubraceae","Salinigranum",NA
"101192","Archaea","Euryarchaeota","Methanomicrobia","Methanosarcinales","Methanosarcinaceae","Methanomethylovorans",NA
"536044","Archaea","Euryarchaeota","Methanomicrobia","Methanosarcinales","Methanosarcinaceae","Methanolobus",NA
"2322","Archaea","Euryarchaeota","Methanomicrobia","Methanosarcinales","Methanosarcinaceae","Methanohalobium",NA
"54120","Archaea","Euryarchaeota","Methanomicrobia","Methanomicrobiales","Methanomicrobiaceae","Methanolacinia",NA
"299308","Archaea","Euryarchaeota","Methanomicrobia","Methanomicrobiales","Methanomicrobiaceae","Methanofollis",NA
"2315","Archaea","Euryarchaeota","Methanomicrobia","Methanomicrobiales","Methanomicrobiaceae","Methanoplanus",NA
"301375","Archaea","Euryarchaeota","Methanomicrobia","Methanotrichales","Methanotrichaceae","Methanothrix",NA
"2317","Archaea","Euryarchaeota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanosphaera",NA
"2180","Archaea","Euryarchaeota","Methanobacteria","Methanobacteriales","Methanothermaceae","Methanothermus",NA
"2189","Archaea","Euryarchaeota","Methanococci","Methanococcales","Methanocaldococcaceae","Methanotorris",NA
"2607662","Archaea","Euryarchaeota","Methanococci","Methanococcales","","Methanofervidicoccus",NA
"113653","Archaea","Euryarchaeota","Archaeoglobi","Archaeoglobales","Archaeoglobaceae","Geoglobus",NA
"2874846","Archaea","Euryarchaeota","Candidatus Methanoliparia","Candidatus Methanoliparales","Candidatus Methanoliparaceae","Candidatus Methanoliparum",NA
"1670455","Archaea","Thermoproteota","Thermoprotei","Sulfolobales","Sulfolobaceae","Sulfodiicoccus",NA
"84599","Archaea","Thermoproteota","Thermoprotei","Desulfurococcales","Desulfurococcaceae","Staphylothermus",NA
"683846","Archaea","Thermoproteota","Thermoprotei","Fervidicoccales","Fervidicoccaceae","Fervidicoccus",NA
"164452","Archaea","Thermoproteota","Thermoprotei","Thermoproteales","Thermoproteaceae","Vulcanisaeta",NA
"1582439","Archaea","Nitrososphaerota","","Nitrosopumilales","Nitrosopumilaceae","Nitrosopumilus",NA
"1898749","Archaea","Nitrososphaerota","","Nitrosopumilales","Nitrosopumilaceae","Candidatus Nitrosomarinus",NA
"1903276","Archaea","Nitrososphaerota","","","","Candidatus Nitrosotalea",NA
"82076","Archaea","Candidatus Thermoplasmatota","Thermoplasmata","Thermoplasmatales","Picrophilaceae","Picrophilus",NA
"2843640","Viruses","Uroviricota","Caudoviricetes","","Straboviridae","Zedzedvirus",NA
"2955964","Viruses","Uroviricota","Caudoviricetes","","Straboviridae","Gualtarvirus",NA
"2732036","Viruses","Uroviricota","Caudoviricetes","","Demerecviridae","Haartmanvirus",NA
"2169868","Viruses","Uroviricota","Caudoviricetes","","Schitoviridae","Baltimorevirus",NA
"2956317","Viruses","Uroviricota","Caudoviricetes","","","Phrappuccinovirus",NA
"1982899","Viruses","Uroviricota","Caudoviricetes","","","Pipefishvirus",NA
"2845652","Viruses","Uroviricota","Caudoviricetes","","","Fowlmouthvirus",NA
"2956343","Viruses","Uroviricota","Caudoviricetes","","","Puppervirus",NA
"2733939","Viruses","Uroviricota","Caudoviricetes","","Autographiviridae","Paadamvirus",NA
"2733098","Viruses","Uroviricota","Caudoviricetes","","Kyanoviridae","Brizovirus",NA
"322019","Viruses","Nucleocytoviricota","Megaviricetes","Algavirales","Phycodnaviridae","Chlorovirus",NA
"1513235","Viruses","Nucleocytoviricota","Megaviricetes","Imitervirales","Mimiviridae","Cafeteriavirus",NA
"129951","Viruses","Preplasmiviricota","Tectiliviricetes","Rowavirales","Adenoviridae","Mastadenovirus",NA
"2747309","Viruses","","Naldaviricetes","Lefavirales","Hytrosaviridae","Glossinavirus",NA
"2713640","Viruses","Artverviricota","Revtraviricetes","Ortervirales","Caulimoviridae","Cavemovirus",NA
"390641","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Roseobacteraceae","Wenxinia",NA
"33993","Bacteria","Pseudomonadota","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Neorickettsia",NA
"948","Bacteria","Pseudomonadota","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","Anaplasma",NA
"2163644","Bacteria","Pseudomonadota","Alphaproteobacteria","Rickettsiales","Candidatus Deianiraeaceae","Candidatus Deianiraea",NA
"2806609","Bacteria","Pseudomonadota","Alphaproteobacteria","Holosporales","Holosporaceae","Candidatus Gromoviella",NA
"993689","Bacteria","Pseudomonadota","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Metallibacterium",NA
"638","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Morganellaceae","Arsenophonus",NA
"51229","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Wigglesworthia",NA
"1345117","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Candidatus Annandia",NA
"623","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Shigella",NA
"82983","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Hafniaceae","Obesumbacterium",NA
"2866570","Bacteria","Pseudomonadota","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Aggregatibacter",NA
"1927128","Bacteria","Pseudomonadota","Gammaproteobacteria","Vibrionales","Vibrionaceae","Enterovibrio",NA
"451","Bacteria","Pseudomonadota","Gammaproteobacteria","Legionellales","Legionellaceae","Tatlockia",NA
"463","Bacteria","Pseudomonadota","Gammaproteobacteria","Legionellales","Legionellaceae","Fluoribacter",NA
"2856608","Bacteria","Pseudomonadota","Gammaproteobacteria","Legionellales","Coxiellaceae","Rickettsiella",NA
"1400862","Bacteria","Pseudomonadota","Gammaproteobacteria","","Candidatus Competibacteraceae","Candidatus Competibacter",NA
"2652803","Bacteria","Pseudomonadota","Gammaproteobacteria","","","Candidatus Azoamicus",NA
"2980099","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Paenalcaligenes",NA
"1056807","Bacteria","Pseudomonadota","Betaproteobacteria","Neisseriales","Neisseriaceae","Morococcus",NA
"2795389","Bacteria","Pseudomonadota","Betaproteobacteria","Rhodocyclales","Rhodocyclaceae","Denitromonas",NA
"2661583","Bacteria","Pseudomonadota","Betaproteobacteria","","","Candidatus Profftella",NA
"1576550","Bacteria","Pseudomonadota","Betaproteobacteria","","","Candidatus Kinetoplastibacterium",NA
"1528099","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Lawsonellaceae","Lawsonella",NA
"1912795","Bacteria","Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Boudabousia",NA
"2758440","Bacteria","Actinomycetota","Actinomycetes","Actinomycetales","Actinomycetaceae","Changpingibacter",NA
"78258","Bacteria","Actinomycetota","Actinomycetes","Bifidobacteriales","Bifidobacteriaceae","Parascardovia",NA
"1884905","Bacteria","Actinomycetota","Actinomycetes","Candidatus Nanopelagicales","Candidatus Nanopelagicaceae","Candidatus Planktophila",NA
"2894156","Bacteria","Actinomycetota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Leptogranulimonas",NA
"1870985","Bacteria","Actinomycetota","Coriobacteriia","Eggerthellales","Eggerthellaceae","Arabiibacter",NA
"1613","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus",NA
"152331","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lentilactobacillus",NA
"231049","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Furfurilactobacillus",NA
"1625","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Fructilactobacillus",NA
"51664","Bacteria","Bacillota","Bacilli","Lactobacillales","Lactobacillaceae","Lapidilactobacillus",NA
"208199","Bacteria","Bacillota","Bacilli","Bacillales","Bacillaceae","Pseudalkalibacillus",NA
"2743772","Bacteria","Bacillota","Bacilli","Bacillales","Alicyclobacillaceae","Effusibacillus",NA
"865","Bacteria","Bacillota","Negativicutes","Selenomonadales","Selenomonadaceae","Pectinatus",NA
"2763669","Bacteria","Bacillota","Clostridia","Eubacteriales","Lachnospiraceae","Qiania",NA
"2576756","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Caproicibacter",NA
"2994078","Bacteria","Bacillota","Clostridia","Eubacteriales","Oscillospiraceae","Caproicibacterium",NA
"143361","Bacteria","Bacillota","Clostridia","Eubacteriales","Peptostreptococcaceae","Filifactor",NA
"471827","Bacteria","Bacillota","Clostridia","Eubacteriales","Peptococcaceae","Candidatus Desulforudis",NA
"51515","Bacteria","Bacillota","Clostridia","Eubacteriales","Peptococcaceae","Dehalobacterium",NA
"2086585","Bacteria","Bacillota","Clostridia","Eubacteriales","Christensenellaceae","Christensenella",NA
"1565","Bacteria","Bacillota","Clostridia","Eubacteriales","Desulfotomaculaceae","Desulfotomaculum",NA
"1323375","Bacteria","Bacillota","Clostridia","Halanaerobiales","","Anoxybacter",NA
"499229","Bacteria","Bacillota","Clostridia","Thermosediminibacterales","Tepidanaerobacteraceae","Tepidanaerobacter",NA
"2751313","Bacteria","Bacillota","Clostridia","Koleobacterales","Koleobacteraceae","Koleobacter",NA
"2853432","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Allobaculum",NA
"2806552","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Bulleidia",NA
"1702221","Bacteria","Bacillota","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Faecalibaculum",NA
"1871025","Bacteria","Bacillota","","","","Ndongobacter",NA
"1147","Bacteria","Cyanobacteriota","Cyanophyceae","Synechococcales","Merismopediaceae","Synechocystis",NA
"147322","Bacteria","Cyanobacteriota","Cyanophyceae","Oscillatoriales","Sirenicapillariaceae","Limnospira",NA
"2546366","Bacteria","Cyanobacteriota","Cyanophyceae","Chroococcales","Aphanothecaceae","Rippkaea",NA
"2102","Bacteria","Mycoplasmatota","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasma",NA
"171284","Bacteria","Mycoplasmatota","Mollicutes","Mycoplasmatales","Mycoplasmataceae","Mycoplasmopsis",NA
"215578","Bacteria","Mycoplasmatota","Mollicutes","Entomoplasmatales","","Williamsoniiplasma",NA
"38986","Bacteria","Mycoplasmatota","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Alteracholeplasma",NA
"2710758","Bacteria","Chloroflexota","Candidatus Thermofonsia","Phototrophicales","Phototrophicaceae","Phototrophicus",NA
"155537","Bacteria","Bacteroidota","Cytophagia","Cytophagales","Microscillaceae","Microscilla",NA
"281093","Bacteria","Chlorobiota","Chlorobiia","Chlorobiales","Chlorobiaceae","Prosthecochloris",NA
"1882918","Bacteria","Myxococcota","Myxococcia","Polyangiales","Polyangiaceae","Pajaroellobacter",NA
"2943192","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Pirellulaceae","Blastopirellula",NA
"1930276","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Lacipirellulaceae","Adhaeretor",NA
"2730359","Bacteria","Verrucomicrobiota","","","","Methylacidimicrobium",NA
"1704307","Bacteria","Verrucomicrobiota","Spartobacteria","","","Candidatus Xiphinematobacter",NA
"71667","Bacteria","Chlamydiota","Chlamydiia","Parachlamydiales","Waddliaceae","Waddlia",NA
"1930593","Bacteria","Candidatus Omnitrophica","","","","Candidatus Velamenicoccus",NA
"483547","Bacteria","Thermodesulfobacteriota","Desulfuromonadia","Desulfuromonadales","Geoalkalibacteraceae","Geoalkalibacter",NA
"181663","Bacteria","Thermodesulfobacteriota","Desulfobacteria","Desulfobacterales","Desulfosudaceae","Desulfosudis",NA
"2358","Bacteria","Thermodesulfobacteriota","Desulfomonilia","Desulfomonilales","Desulfomonilaceae","Desulfomonile",NA
"167642","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Ilyobacter",NA
"187101","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Sneathia",NA
"844","Bacteria","Campylobacterota","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae","Wolinella",NA
"2925411","Bacteria","Campylobacterota","Epsilonproteobacteria","Campylobacterales","Sulfurovaceae","Sulfurovum",NA
"291048","Bacteria","Campylobacterota","Epsilonproteobacteria","Nautiliales","Nautiliaceae","Caminibacter",NA
"2719989","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Entomospira",NA
"150829","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Breznakiellaceae","Leadbettera",NA
"215591","Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Breznakiellaceae","Gracilinema",NA
"29510","Bacteria","Spirochaetota","Spirochaetia","Leptospirales","Leptospiraceae","Turneriella",NA
"180","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Leptospirillum",NA
"2715679","Bacteria","Nitrospirota","Thermodesulfovibrionia","Thermodesulfovibrionales","Dissulfurispiraceae","Dissulfurispira",NA
"1643951","Bacteria","Thermotogota","Thermotogae","Thermotogales","Thermotogaceae","Pseudothermotoga",NA
"1330330","Bacteria","Thermotogota","Thermotogae","Kosmotogales","Kosmotogaceae","Kosmotoga",NA
"1441386","Bacteria","Thermotogota","Thermotogae","Mesoaciditogales","Mesoaciditogaceae","Athalassotoga",NA
"2665156","Bacteria","Candidatus Saccharibacteria","","","","Candidatus Mycosynbacter",NA
"2841264","Bacteria","Candidatus Saccharibacteria","","","","Candidatus Minimicrobia",NA
"2066483","Bacteria","","Candidatus Babeliae","Candidatus Babeliales","Candidatus Chromulinivoraceae","Candidatus Chromulinivorax",NA
"2735562","Bacteria","Candidatus Absconditabacteria","","Candidatus Absconditabacterales","Candidatus Absconditicoccaceae","Candidatus Absconditicoccus",NA
"1750598","Bacteria","","Deltaproteobacteria","","","Dissulfurimicrobium",NA
"336261","Bacteria","Synergistota","Synergistia","Synergistales","Thermovirgaceae","Thermovirga",NA
"64160","Bacteria","Aquificota","Aquificae","Desulfurobacteriales","Desulfurobacteriaceae","Desulfurobacterium",NA
"248039","Bacteria","Deferribacterota","Deferribacteres","Deferribacterales","Mucispirillaceae","Mucispirillum",NA
"2847778","Bacteria","Atribacterota","Atribacteria","Atribacterales","Atribacteraceae","Atribacter",NA
"5761","Eukaryota","Heterolobosea","","","Vahlkampfiidae","Naegleria",NA
"13642","Eukaryota","Evosea","Eumycetozoa","Acytosteliales","Acytosteliaceae","Heterostelium",NA
"1048396","Archaea","Euryarchaeota","Halobacteria","Haloferacales","Halorubraceae","Halopenitus",NA
"293091","Archaea","Euryarchaeota","Halobacteria","Haloferacales","Haloferacaceae","Haloquadratum",NA
"45989","Archaea","Euryarchaeota","Methanomicrobia","Methanomicrobiales","Methanomicrobiaceae","Methanoculleus",NA
"2199","Archaea","Euryarchaeota","Methanomicrobia","Methanomicrobiales","Methanomicrobiaceae","Methanogenium",NA
"2202","Archaea","Euryarchaeota","Methanomicrobia","Methanomicrobiales","Methanospirillaceae","Methanospirillum",NA
"1175445","Archaea","Euryarchaeota","Methanomicrobia","Methanocellales","Methanocellaceae","Methanocella",NA
