"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"1273541","Archaea","Thermoproteota","Thermoprotei","Desulfurococcales","Pyrodictiaceae",NA,NA
"200415","Archaea","Thermoproteota","Thermoprotei","Acidilobales","Caldisphaeraceae",NA,NA
"1577685","Archaea","Thermoproteota","Thermoprotei","Acidilobales","Acidilobaceae",NA,NA
"498374","Archaea","Nitrososphaerota","Nitrososphaeria","Candidatus Nitrosocaldales","Candidatus Nitrosocaldaceae",NA,NA
"1874277","Archaea","Nitrososphaerota","Conexivisphaeria","Conexivisphaerales","Conexivisphaeraceae",NA,NA
"74968","Archaea","Candidatus Thermoplasmatota","Thermoplasmata","Thermoplasmatales","Ferroplasmaceae",NA,NA
"2565781","Archaea","Candidatus Nanohaloarchaeota","Candidatus Nanohalobia","Candidatus Nanohalobiales","Candidatus Nanohalobiaceae",NA,NA
"1457141","Bacteria","Chlamydiota","Chlamydiia","Chlamydiales","Chlamydiaceae",NA,NA
"2352","Bacteria","Deferribacterota","Deferribacteres","Deferribacterales","Flexistipitaceae",NA,NA
"2282148","Archaea","Candidatus Micrarchaeota","Candidatus Micrarchaeia","Candidatus Micrarchaeales","Candidatus Micrarchaeaceae",NA,NA
"1794699","Bacteria","Bacillota","Clostridia","Thermoanaerobacterales","Thermodesulfobiaceae",NA,NA
"1406512","Archaea","Candidatus Thermoplasmatota","Thermoplasmata","Methanomassiliicoccales","Methanomassiliicoccaceae",NA,NA
"2919598","Bacteria","Pseudomonadota","Gammaproteobacteria","Candidatus Comchoanobacterales","Candidatus Comchoanobacteraceae",NA,NA
"2039","Bacteria","Actinomycetota","Actinomycetes","Micrococcales","Tropherymataceae",NA,NA
"1469144","Bacteria","Actinomycetota","Actinomycetes","Kitasatosporales","Carbonactinosporaceae",NA,NA
"469812","Bacteria","Chlamydiota","Chlamydiia","Chlamydiales","Candidatus Clavichlamydiaceae",NA,NA
"340071","Bacteria","Chlamydiota","Chlamydiia","Parachlamydiales","Criblamydiaceae",NA,NA
"2776706","Archaea","Thermoproteota","Thermoprotei","Thermofilales","Thermofilaceae",NA,NA
"28907","Bacteria","Pseudomonadota","Gammaproteobacteria","Thiotrichales","Fastidiosibacteraceae",NA,NA
