Sample	City	(<i>Z</i>)-butanethiol-<i>S</i>-oxide biosynthesis	(R)- and (S)-3-hydroxybutyrate biosynthesis	1,5-anhydrofructose degradation	2-aminoethylphosphonate degradation I	2-aminoethylphosphonate degradation II	2-aminoethylphosphonate degradation III	3-methylbutanol biosynthesis	<i>Methanobacterium thermoautotrophicum</i> biosynthetic metabolism	<i>all-trans</i>-farnesol biosynthesis	<i>trans, trans</i>-farnesyl diphosphate biosynthesis	AEROBIC-RESPIRATION	AMINE-DEG	ANAEROBIC-RESPIRATION	AROMATIC-COMPOUNDS-BIOSYN	AROMATIC-COMPOUNDS-DEGRADATION	Acetoin-Biosynthesis	Acetyl-CoA-Biosynthesis	Acetyl-CoA-Butyrate	Acid-Resistance	Activation	Alcohol-Degradation	Aldehyde-Degradation	Amino-Acid-Biosynthesis	Amino-Acid-Degradation	Aminoacyl-tRNAs-Charging	Antibiotic-Resistance	Arsenate-Detoxification	Butanediol-Biosynthesis	C1-COMPOUNDS	C4 photosynthetic carbon assimilation cycle, NAD-ME type	C4 photosynthetic carbon assimilation cycle, NADP-ME type	C4 photosynthetic carbon assimilation cycle, PEPCK type	CARBOXYLATES-DEG	CHEMOAUTOTROPHIC-ENERGY-METABOLISM	CHLORINATED-COMPOUNDS-DEG	Carbohydrates-Biosynthesis	Carbohydrates-Degradation	Cell-Structure-Biosynthesis	Cofactor-Biosynthesis	Cyanide-Detoxification	Electron-Transfer	Entner-Duodoroff-Pathways	Fatty-Acid-and-Lipid-Degradation	GLYCOLYSIS-VARIANTS	HORMONE-DEG	HORMONE-SYN	Hydrogen-Production	Interconversion	Lipid-Biosynthesis	METHANOGENESIS	Mercury-Detoxification	Metabolic-Regulators	NADH repair	NUCLEO-DEG	Noncarbon-Nutrients	Nucleotide-Biosynthesis	OTHER-ENERGY	Other-Degradation	Other-biosynthesis	Pentose-Phosphate-Cycle	Polyamine-Biosynthesis	Polymer-Degradation	Protein-Degradation	Protein-Modification	Pyruvate-Degradation	Rubisco shunt	SECONDARY-METABOLITE-BIOSYNTHESIS	SECONDARY-METABOLITE-DEGRADATION	Siderophores-Biosynthesis	Steroids-Degradation	TCA-VARIANTS	anaerobic energy metabolism (invertebrates, cytosol)	anaerobic energy metabolism (invertebrates, mitochondrial)	ascorbate glutathione cycle	benzoate fermentation (to acetate and cyclohexane carboxylate)	bisabolene biosynthesis	chitin degradation to ethanol	citrulline biosynthesis	crotonate fermentation (to acetate and cyclohexane carboxylate)	detoxification of reactive carbonyls in chloroplasts	ethylene biosynthesis IV	ethylene glycol biosynthesis	ethylmalonyl pathway	farnesylcysteine salvage pathway	fluoroacetate degradation	glutathione-mediated detoxification II	glyoxylate cycle	heterolactic fermentation	isopropanol biosynthesis	lactate biosynthesis (archaea)	long chain fatty acid ester synthesis for microdiesel production	methyl ketone biosynthesis	methylaspartate cycle	mixed acid fermentation	mycothiol-mediated detoxification	oxidized GTP and dGTP detoxification	photorespiration	photosynthesis light reactions	photosynthetic 3-hydroxybutyrate biosynthesis	pyruvate fermentation to hexanol	sedoheptulose bisphosphate bypass	succinate fermentation to butyrate	superoxide radicals degradation	superpathway of C28 brassinosteroid biosynthesis	superpathway of glycolysis and Entner-Doudoroff	superpathway of glyoxylate cycle and fatty acid degradation
CAMDA23_MetaSUB_gCSD17_SAO_5	SAO	0.0	0.0	0.0	1.0	2.0	0.0	1.5	0.0	1.0	1.0	14.0	8.0	8.625	14.4	55.0	3.0	1.6666666666666667	1.5	0.0	7.666666666666667	20.5	10.0	82.92142857142858	73.58333333333333	1.3529411764705883	3.0	1.0	16.0	22.13888888888889	2.142857142857143	1.0	1.7142857142857142	19.166666666666664	3.333333333333333	3.0	110.55	63.916666666666664	38.9547619047619	149.17738095238096	0.0	2.0	0.0	28.0	15.005555555555556	9.0	38.5	1.0	10.333333333333334	132.85	0.0	1.0	0.0	0.0	11.666666666666666	65.5	46.96666666666667	2.0	8.75	11.5	7.666666666666666	20.75	23.666666666666668	4.0	0.0	14.2	1.75	650.2797008547009	70.98333333333333	0.0	11.533333333333333	20.285714285714285	2.2	2.375	0.0	0.0	1.0	3.0	1.0	0.0	5.777777777777778	1.0	0.0	0.0	1.5	0.0	0.0	3.0	1.6153846153846154	0.0	0.0	0.0	0.0	2.2222222222222223	2.571428571428572	0.0	1.5	2.5	2.0	2.0	4.25	0.0	1.5	2.0	0.0	2.0	2.25
CAMDA23_MetaSUB_gCSD17_SAO_6	SAO	0.0	2.333333333333333	0.0	0.0	6.0	1.0	7.0	0.0	0.0	0.0	35.0	46.166666666666664	8.285714285714285	41.233333333333334	225.4	27.0	4.333333333333333	1.6666666666666667	0.0	24.75	50.0	22.0	205.89404761904763	189.75	2.421052631578948	3.0	2.0	36.0	36.791666666666664	3.0	0.0	2.333333333333333	71.16666666666667	8.0	12.416666666666668	281.7559163059163	123.5	106.02380952380952	364.39722222222224	2.0	1.0	5.2	132.51666666666668	22.48015873015873	27.0	105.34848484848484	5.0	18.0	425.3975021910605	14.333333333333334	4.0	3.0	0.0	44.76269841269841	204.66666666666666	84.60952380952381	3.666666666666667	31.166666666666668	37.5	13.8	57.0	26.75	6.0	0.0	40.5	3.2222222222222223	1677.2885290921668	171.2	7.0	34.24444444444444	35.87976190476191	3.0	4.142857142857143	1.0	1.0	0.0	6.25	2.2	2.5	13.555555555555555	2.0	0.0	1.3333333333333333	3.5	1.0	14.0	4.5	3.230769230769231	0.0	0.0	0.0	7.666666666666667	3.9	4.25	0.0	9.0	3.5	4.0	4.0	6.571428571428571	0.0	2.0	2.5	4.0	3.0	4.0
CAMDA23_MetaSUB_gCSD17_SAO_7	SAO	0.0	6.666666666666667	0.0	2.0	7.0	1.0	10.333333333333334	3.0	2.0	2.0	92.0	137.43333333333334	16.88888888888889	101.0	612.65	55.5	7.666666666666667	4.75	1.0	61.75	95.5	43.333333333333336	396.7345238095238	459.18333333333334	4.684210526315789	9.0	5.0	70.0	85.08647186147186	5.5	3.6666666666666665	5.0	177.0	18.4	40.08333333333333	622.1566988566989	311.73809523809524	233.20714285714286	749.5547619047619	4.0	2.0	9.066666666666666	269.3666666666667	53.41262626262626	58.666666666666664	197.08636363636364	12.0	37.0	1041.6166666666668	37.33333333333333	3.5	4.666666666666667	0.0	95.24166666666666	457.25	175.46363636363637	16.0	111.97142857142858	84.0	19.4	132.16666666666666	85.63333333333333	12.0	0.0	100.66666666666667	4.6	3607.4071330716065	364.55	9.25	119.9047619047619	60.488888888888894	4.142857142857143	6.0	0.0	1.5	2.0	10.2	3.142857142857143	8.2	25.55555555555556	1.0	0.0	4.2	3.0	4.0	0.0	6.0	5.0625	4.333333333333333	18.5	23.5	10.25	5.416666666666667	7.363636363636363	0.0	10.0	5.6	0.0	6.25	14.571428571428571	2.0	1.6	6.0	16.0	5.0	6.25
CAMDA23_MetaSUB_gCSD17_SAO_8	SAO	0.0	3.0	0.0	1.5	11.0	1.0	7.0	3.0	1.5	1.5	77.0	59.333333333333336	9.444444444444445	38.6	343.76666666666665	27.0	4.333333333333333	2.333333333333333	2.0	37.5	51.0	30.0	235.41626984126984	243.55	2.789473684210526	5.0	5.0	52.0	43.1219696969697	4.0	3.333333333333333	3.125	93.5	11.25	17.0	398.71190476190475	187.1	140.90714285714284	434.24880952380954	1.0	3.0	6.0	191.27142857142857	41.154545454545456	25.0	114.17121212121212	7.0	22.33333333333333	537.0535714285714	19.666666666666664	3.0	2.6666666666666665	0.0	39.333333333333336	291.1666666666667	126.77222222222223	10.0	73.66666666666667	40.833333333333336	9.799999999999999	82.83333333333333	65.48333333333333	10.0	0.0	60.75	2.7777777777777777	2056.235826892406	234.97619047619048	0.0	71.84444444444445	48.19761904761905	3.7142857142857135	4.555555555555555	0.0	0.0	1.5	6.5	2.833333333333333	0.0	24.33333333333333	1.0	0.0	2.0	2.5	1.0	0.0	5.666666666666667	3.2	4.5	0.0	0.0	7.0	4.75	4.545454545454546	0.0	8.0	3.4	0.0	5.333333333333333	10.6	2.0	1.6666666666666667	2.0	7.0	3.0	5.75
CAMDA23_MetaSUB_gCSD17_SAO_9	SAO	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	8.0	5.0	0.0	3.0	4.0	3.0	0.0	0.0	0.0	0.0	1.0	1.0	28.583333333333332	16.5	1.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	10.25	4.0	4.0	19.0	0.0	0.0	0.0	5.0	1.0	0.0	2.0	0.0	0.0	13.313725490196077	0.0	0.0	0.0	0.0	0.0	11.0	4.0	0.0	0.0	4.0	1.0	3.0	1.0	0.0	0.0	2.0	0.0	54.5	12.0	0.0	1.5	8.4	1.6666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
CAMDA23_MetaSUB_gCSD17_TOK_1	TOK	0.0	2.0	0.0	0.0	2.0	0.0	3.0	0.0	1.0	1.0	20.666666666666664	24.0	6.875	16.433333333333334	73.0	18.0	2.333333333333333	2.0	0.0	14.0	26.666666666666668	11.0	133.78492063492064	90.25	2.333333333333333	2.0	3.0	18.0	24.822222222222223	2.2857142857142856	2.0	1.8333333333333333	30.083333333333332	2.75	3.0	176.9904761904762	61.908424908424905	78.83333333333333	209.1095238095238	0.0	3.0	1.4	62.083333333333336	22.293939393939393	15.833333333333334	65.16666666666667	0.0	12.666666666666666	199.80925925925925	5.333333333333333	0.0	0.0	0.0	14.5	113.5	114.63333333333333	7.5	17.966666666666665	16.666666666666664	8.6	46.5	28.75	6.0	1.0	19.833333333333332	2.25	1023.8022671600845	92.36904761904762	2.0	4.125	25.684126984126983	2.0	2.555555555555556	0.0	0.0	1.0	3.0	1.75	0.0	7.888888888888889	1.0	0.0	0.0	2.5	0.0	0.0	3.25	2.5	0.0	5.0	0.0	2.333333333333333	3.1	2.555555555555556	1.0	3.0	3.0	3.0	1.75	3.333333333333333	1.0	0.0	4.0	1.0	2.0	3.0
CAMDA23_MetaSUB_gCSD17_TOK_10	TOK	0.0	2.0	0.0	0.0	3.0	0.0	4.0	1.0	2.0	2.0	26.0	24.0	7.0	14.5	85.6	12.0	3.0	1.6666666666666667	0.0	13.666666666666668	18.5	12.0	122.78690476190476	84.25	1.736842105263158	3.0	4.0	20.0	24.880952380952383	2.1666666666666665	1.3333333333333333	1.8333333333333333	37.333333333333336	6.25	10.75	176.27835497835497	85.0	61.15833333333333	229.44047619047618	0.0	2.0	0.0	50.25	19.61111111111111	9.333333333333332	44.628787878787875	5.0	13.666666666666666	199.0456475583864	0.0	2.0	2.0	0.0	16.666666666666664	103.5	76.8	4.5	16.3	10.666666666666668	7.066666666666666	29.75	27.5	2.0	1.0	20.333333333333332	2.2222222222222223	873.588458110517	98.5	0.0	13.933333333333334	19.90515873015873	2.0	2.4444444444444446	0.0	0.0	2.0	3.0	1.4	0.0	9.444444444444445	1.0	0.0	1.5	3.0	2.0	0.0	2.5	1.6923076923076923	0.0	5.5	0.0	0.0	2.363636363636364	2.0	0.0	3.5	1.75	1.6666666666666667	1.6666666666666667	3.8	0.0	0.0	3.0	3.0	1.0	1.75
CAMDA23_MetaSUB_gCSD17_TOK_11	TOK	0.0	4.666666666666667	0.0	0.0	6.0	0.0	6.0	2.0	3.5	3.5	58.33333333333333	51.833333333333336	15.5	42.4	213.08333333333334	28.0	5.666666666666667	4.666666666666667	0.0	27.5	49.0	19.0	266.6293650793651	213.4	3.789473684210526	3.0	5.0	28.0	49.48196248196248	3.375	2.0	3.0	75.0	6.4	9.166666666666666	328.95429292929293	132.7095238095238	123.20714285714286	387.58452380952383	2.0	5.0	3.4	107.38809523809523	41.31212121212121	21.333333333333332	101.6919191919192	2.0	23.666666666666668	421.8826614081215	7.666666666666667	1.0	3.333333333333333	0.0	37.61904761904762	226.33333333333334	182.19242424242424	10.416666666666668	48.3	39.0	17.666666666666664	70.16666666666667	52.5	10.0	0.0	59.333333333333336	4.6	1670.6252076870499	151.78333333333333	5.0	38.611111111111114	42.19880952380952	4.285714285714286	4.111111111111111	1.0	2.0	3.5	7.5	4.0	3.25	12.88888888888889	1.0	0.0	3.2	4.0	2.0	0.0	4.5	4.666666666666667	0.0	7.5	10.5	5.0	4.583333333333333	4.090909090909091	1.0	6.5	2.333333333333333	0.0	5.25	4.857142857142857	2.0	0.0	6.0	3.0	4.0	4.5
CAMDA23_MetaSUB_gCSD17_TOK_12	TOK	0.0	3.0	0.0	0.0	4.0	0.0	5.5	1.0	2.5	2.5	43.66666666666667	35.416666666666664	10.1	36.45	110.83333333333333	30.0	4.333333333333333	4.0	0.0	17.333333333333336	37.0	15.0	233.3095238095238	160.03333333333333	3.888888888888889	4.0	6.0	24.0	41.33849206349206	2.625	1.3333333333333333	2.2857142857142856	45.333333333333336	4.4	7.5	285.29448051948054	97.87417582417582	119.5576923076923	325.1484126984127	0.0	5.0	0.0	73.45	37.53939393939394	18.75	115.2	1.0	24.33333333333333	314.75109780439124	18.0	2.5	2.333333333333333	0.0	20.666666666666668	163.5	159.1	7.0	37.46666666666667	36.166666666666664	11.533333333333333	56.0	33.333333333333336	8.0	1.0	55.56666666666667	3.3	1588.011586452763	129.3452380952381	2.0	18.8	42.070238095238096	2.857142857142857	4.555555555555555	0.0	2.0	2.5	6.0	3.5	2.25	9.22222222222222	2.0	0.0	0.0	5.0	1.0	0.0	5.333333333333333	3.692307692307693	0.0	6.5	5.0	4.333333333333333	5.222222222222222	4.090909090909091	1.0	5.0	2.75	3.0	3.25	3.625	0.0	0.0	4.0	3.0	1.5	5.333333333333333
CAMDA23_MetaSUB_gCSD17_TOK_13	TOK	0.0	3.0	0.0	1.0	4.5	0.0	7.5	1.0	2.5	2.5	73.66666666666666	95.08333333333333	14.222222222222221	49.46666666666667	313.75	27.0	4.666666666666667	4.0	0.0	36.75	63.666666666666664	33.0	294.90515873015875	233.5	4.105263157894737	9.0	3.5	59.0	57.15411255411256	3.75	2.0	3.625	102.25	11.0	25.333333333333332	419.1117243867244	216.94761904761904	158.74444444444444	482.2107142857143	3.0	6.0	4.0	203.6	44.53636363636364	36.333333333333336	144.03484848484848	6.0	32.0	629.3690476190476	7.666666666666667	5.0	3.333333333333333	0.0	37.416666666666664	318.5833333333333	167.4388888888889	13.333333333333332	85.9	57.333333333333336	13.666666666666666	78.63333333333334	56.33333333333333	6.0	0.0	68.16666666666667	3.3	2550.683128713392	250.48333333333332	4.0	49.733333333333334	49.096428571428575	4.0	5.222222222222222	0.0	3.0	2.5	8.5	3.0	5.25	20.666666666666668	3.0	0.0	3.0	4.0	0.0	0.0	4.5	3.375	0.0	15.0	12.5	9.333333333333334	6.0	4.454545454545454	1.0	9.0	5.0	0.0	4.5	9.142857142857142	2.0	0.0	2.5	10.0	3.0	4.5
CAMDA23_MetaSUB_gCSD17_TOK_14	TOK	0.0	1.6666666666666667	0.0	1.5	6.0	0.0	7.666666666666667	1.5	0.0	0.0	58.66666666666667	64.0	11.6	41.46666666666667	210.61666666666667	14.5	6.0	1.6666666666666667	1.0	36.0	55.66666666666667	18.0	289.62857142857143	246.5	5.0	2.0	7.5	24.0	52.76489898989899	4.5	1.0	3.625	66.41666666666667	11.2	15.333333333333334	384.3008658008658	132.21813186813188	144.3069597069597	445.56190476190477	1.0	8.0	4.666666666666666	136.4	40.743434343434345	27.0	131.60757575757575	6.0	29.0	487.4834883065652	11.666666666666666	2.5	2.5	0.0	50.25	250.75	194.85	9.666666666666666	49.016666666666666	49.666666666666664	12.866666666666667	75.91666666666667	60.666666666666664	10.0	0.0	69.0	3.3	2089.7035501478226	162.88333333333333	5.0	39.51111111111111	56.385714285714286	5.714285714285714	5.888888888888889	0.0	0.0	0.0	5.6	3.2	0.0	11.444444444444445	2.0	0.0	1.6666666666666667	6.0	0.0	0.0	5.5	4.785714285714286	0.0	7.0	14.0	4.666666666666667	6.5	5.666666666666667	3.0	8.5	3.0	3.5	4.0	3.875	1.0	0.0	7.0	6.0	3.5	5.5
CAMDA23_MetaSUB_gCSD17_TOK_15	TOK	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	11.0	7.0	2.4	7.0	18.0	0.0	2.6666666666666665	0.0	0.0	0.0	4.0	4.0	38.75	28.5	1.3846153846153846	2.0	0.0	6.0	5.333333333333333	0.0	0.0	0.0	4.0	2.6666666666666665	1.0	47.18333333333334	15.833333333333334	24.0	76.88095238095238	0.0	0.0	1.0	5.5	7.533333333333333	2.0	15.533333333333333	1.5	2.0	63.86854460093897	0.0	0.0	1.0	0.0	6.166666666666667	26.333333333333332	24.466666666666665	0.0	3.0	4.0	7.666666666666666	8.0	5.0	4.0	0.0	13.5	0.0	260.4658008658009	33.0	0.0	10.066666666666666	21.433333333333334	1.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8888888888888888	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	1.6666666666666667	0.0	0.0	0.0	3.0	1.0	1.0	1.5
CAMDA23_MetaSUB_gCSD17_TOK_16	TOK	0.0	0.0	0.0	0.0	10.0	0.0	14.0	11.0	0.0	0.0	83.66666666666666	188.33333333333334	11.25	24.333333333333332	565.0	9.5	3.0	5.0	1.0	56.66666666666667	141.33333333333334	60.0	314.06031746031744	412.4166666666667	4.833333333333333	0.0	0.0	111.0	70.10064935064935	8.0	0.0	0.0	124.5	7.5	40.833333333333336	518.6469696969697	340.55128205128204	116.33333333333333	560.3416666666667	3.0	0.0	8.4	259.68333333333334	62.58409090909091	68.5	158.72727272727272	0.0	7.666666666666667	564.6235294117647	0.0	0.0	4.5	5.0	40.166666666666664	252.91666666666666	103.43333333333334	9.0	86.36666666666667	38.0	23.46666666666667	193.5	43.61666666666667	0.0	0.0	53.1	5.222222222222222	2497.2370198514936	436.16666666666663	2.0	52.8	56.63928571428571	6.0	6.0	0.0	1.0	0.0	15.0	4.2	3.333333333333333	34.0	1.0	0.0	0.0	0.0	3.0	7.0	6.75	7.583333333333333	0.0	0.0	19.0	5.333333333333333	6.111111111111111	9.25	0.0	1.0	4.4	10.0	8.0	17.4	1.0	2.333333333333333	3.5	33.0	5.0	6.75
CAMDA23_MetaSUB_gCSD17_TOK_17	TOK	0.0	5.666666666666667	0.0	2.0	6.0	2.0	10.0	7.0	2.0	2.0	84.66666666666666	118.5	9.88888888888889	91.66666666666667	540.875	66.0	4.0	4.75	2.0	60.0	79.0	53.0	376.4972222222222	379.23333333333335	4.35	9.0	3.75	90.0	89.35281385281385	5.5	5.333333333333333	4.625	151.16666666666666	18.4	35.0	638.8217948717949	347.9714285714286	225.51190476190476	734.2761904761904	5.0	2.0	8.233333333333334	271.7	47.72121212121212	48.25	179.4060606060606	13.0	38.333333333333336	848.7476190476191	29.666666666666668	2.5	4.0	0.0	82.28174603174602	424.9166666666667	164.94848484848484	15.833333333333334	131.4452380952381	71.5	21.0	114.5	93.64999999999999	4.0	0.0	86.83333333333333	5.2	3320.685606936923	344.4583333333333	5.0	102.32222222222222	56.12539682539683	5.0	4.666666666666667	0.0	2.0	2.0	8.75	4.2	8.0	31.666666666666668	0.0	0.0	4.0	4.5	5.0	0.0	6.25	4.125	0.0	23.0	22.5	10.5	6.1	6.454545454545454	0.0	12.5	4.6	0.0	5.5	14.428571428571429	2.0	2.0	4.5	13.0	4.0	7.0
CAMDA23_MetaSUB_gCSD17_TOK_18	TOK	0.0	0.0	0.0	0.0	7.0	1.0	7.5	2.0	0.0	0.0	46.666666666666664	97.16666666666667	3.833333333333333	14.0	250.91666666666666	8.0	2.0	1.5	2.0	16.333333333333336	39.833333333333336	27.0	106.84404761904761	142.91666666666666	1.5384615384615383	0.0	0.0	55.0	15.196428571428571	0.0	0.0	3.0	52.0	3.333333333333333	14.0	171.82142857142858	140.01666666666668	41.16666666666667	201.03333333333333	2.0	0.0	2.4	57.31666666666666	24.723809523809525	35.666666666666664	38.06060606060606	0.0	4.0	169.429012345679	0.0	0.0	0.0	0.0	18.5	136.58333333333331	26.03333333333333	4.5	29.5	14.0	4.0	93.0	12.55	2.0	0.0	27.833333333333336	2.375	909.7642475171887	150.9	0.0	2.6666666666666665	17.333333333333332	0.0	3.333333333333333	0.0	0.0	0.0	7.0	1.25	0.0	13.666666666666666	1.0	1.0	1.5	0.0	3.0	0.0	1.5	2.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	4.0	0.0	3.0	0.0	1.5	13.0	1.0	2.0
CAMDA23_MetaSUB_gCSD17_TOK_19	TOK	0.0	4.333333333333333	0.0	0.0	9.0	0.0	9.5	4.0	1.5	1.5	89.0	77.08333333333333	8.11111111111111	83.60000000000001	517.6166666666667	35.0	5.666666666666667	5.333333333333333	1.0	49.5	60.833333333333336	50.333333333333336	315.65238095238095	316.73333333333335	3.526315789473684	7.5	2.0	84.0	73.2849567099567	3.625	3.6666666666666665	3.25	135.83333333333331	13.8	31.166666666666664	529.5621794871795	264.7916666666667	196.82142857142858	607.9638888888888	4.0	2.0	5.833333333333333	230.26666666666668	45.48383838383838	44.166666666666664	161.32272727272726	12.5	33.0	750.7702380952381	7.666666666666667	4.0	3.0	0.0	59.87222222222222	412.5	121.64848484848486	12.0	118.875	58.33333333333333	21.2	97.91666666666667	65.0	6.0	0.0	89.76666666666667	4.7	2915.033902354955	299.04166666666663	3.0	84.78888888888889	49.36944444444444	3.142857142857143	5.555555555555555	0.0	1.0	1.5	8.75	3.1666666666666665	5.25	28.11111111111111	1.0	0.0	4.666666666666667	3.5	1.0	0.0	3.5	4.25	0.0	21.5	18.0	12.333333333333334	5.727272727272728	4.583333333333333	0.0	20.0	2.8	4.0	4.5	11.571428571428571	1.0	0.0	5.5	10.0	4.5	7.0
CAMDA23_MetaSUB_gCSD17_TOK_2	TOK	0.0	0.0	0.0	0.0	2.0	0.0	5.5	1.0	1.5	1.5	25.0	22.0	6.8	21.46666666666667	99.4	12.0	2.6666666666666665	0.0	0.0	13.0	25.166666666666664	12.0	157.8825396825397	107.33333333333333	2.555555555555556	3.0	1.3333333333333333	22.0	30.136507936507936	2.0	1.5	1.7142857142857142	37.083333333333336	2.8	4.5	205.10151515151514	74.83681318681319	87.18333333333334	251.4607142857143	0.0	4.0	0.0	60.7	24.73838383838384	13.5	73.3409090909091	0.0	15.0	223.28484848484848	4.666666666666667	0.0	1.6666666666666667	0.0	21.88888888888889	141.0	122.3111111111111	6.0	30.166666666666664	16.166666666666668	7.466666666666667	46.416666666666664	25.833333333333332	4.0	0.0	37.333333333333336	2.333333333333333	1018.8009485612426	101.94047619047619	1.0	3.5	30.733333333333334	2.0	3.111111111111111	0.0	0.0	1.5	2.75	2.0	0.0	8.222222222222221	1.0	0.0	0.0	2.0	0.0	0.0	3.0	2.4615384615384617	0.0	6.0	0.0	1.6666666666666667	3.6	2.727272727272727	0.0	4.0	3.0	1.5	2.0	3.0	1.0	1.0	4.0	1.0	1.0	3.333333333333333
CAMDA23_MetaSUB_gCSD17_TOK_20	TOK	0.0	2.5	0.0	0.0	4.0	0.0	6.0	2.5	4.5	4.5	52.0	57.7	13.4	51.8	202.71428571428572	22.0	8.666666666666666	2.0	2.0	24.0	50.166666666666664	29.0	296.997619047619	204.16666666666666	5.25	2.0	1.3333333333333333	43.0	52.132936507936506	3.0	3.0	2.833333333333333	72.25	4.8	15.666666666666668	368.1159090909091	206.36217948717947	174.31666666666666	502.4904761904762	1.0	6.0	0.0	77.33333333333333	57.33535353535353	23.166666666666668	160.46212121212122	0.0	33.0	451.7906926406926	29.666666666666664	1.0	4.0	2.0	38.55	279.3333333333333	269.3	10.333333333333332	30.566666666666666	64.5	21.133333333333333	104.16666666666667	46.916666666666664	12.0	1.0	63.9	5.625	2521.15572319837	188.78333333333333	2.0	4.0	43.18928571428572	3.6666666666666665	4.888888888888889	2.0	0.0	4.5	5.0	2.8	0.0	18.22222222222222	4.0	0.0	0.0	10.0	0.0	14.5	5.0	5.666666666666667	2.333333333333333	8.0	0.0	4.333333333333333	5.222222222222222	4.666666666666667	1.0	12.5	3.4	0.0	5.0	4.857142857142857	1.0	2.25	3.0	1.0	3.5	4.25
CAMDA23_MetaSUB_gCSD17_TOK_21	TOK	0.0	2.5	0.0	1.0	2.5	0.0	4.5	1.0	0.0	0.0	42.33333333333333	40.5	8.875	29.0	140.91666666666666	8.0	3.333333333333333	2.0	0.0	16.25	27.0	12.0	152.7595238095238	140.83333333333334	2.1666666666666665	2.0	5.5	20.0	32.602380952380955	2.6	1.5	2.0	51.16666666666667	5.25	9.5	207.86150793650793	92.66666666666666	82.15595238095239	268.3107142857143	2.0	3.0	2.0	88.16666666666667	27.08737373737374	15.333333333333332	69.63636363636364	3.0	17.666666666666668	315.15080321285143	10.0	3.0	2.6666666666666665	0.0	20.666666666666664	149.33333333333334	100.29444444444445	5.0	34.4	21.5	6.333333333333333	45.666666666666664	41.416666666666664	10.0	0.0	29.333333333333332	1.9	1343.3484554918766	121.04166666666666	2.0	35.53333333333333	29.788095238095238	3.75	3.0	0.0	1.0	1.0	4.0	2.5	2.333333333333333	10.0	1.0	0.0	0.0	4.0	0.0	0.0	3.0	2.8461538461538463	1.6666666666666667	0.0	0.0	0.0	3.5	2.875	0.0	4.0	2.25	5.0	2.75	4.6	0.0	0.0	1.5	4.0	1.0	3.5
CAMDA23_MetaSUB_gCSD17_TOK_22	TOK	0.0	0.0	0.0	0.0	7.0	0.0	3.5	1.0	1.5	1.5	38.33333333333333	31.5	9.666666666666668	27.4	95.16666666666667	9.0	4.333333333333333	2.5	0.0	20.0	35.5	14.0	215.71666666666667	137.16666666666666	4.1	4.0	1.0	22.0	39.833333333333336	3.4285714285714284	2.5	3.0	44.166666666666664	4.0	10.0	293.9219696969697	107.36666666666667	101.17884615384615	311.25	0.0	4.0	0.0	77.85714285714286	41.04343434343434	14.5	91.0	0.0	20.666666666666668	280.94532019704434	0.0	2.0	2.333333333333333	1.0	27.0	162.83333333333334	166.87777777777777	7.666666666666666	19.96666666666667	25.666666666666668	12.466666666666667	53.416666666666664	42.91666666666667	8.0	1.0	49.166666666666664	3.555555555555556	1507.8396825396826	129.5	0.0	17.477777777777778	38.820238095238096	3.4285714285714284	4.666666666666667	0.0	0.0	1.5	4.5	3.25	0.0	12.11111111111111	1.0	0.0	0.0	4.0	0.0	8.0	3.75	3.583333333333333	0.0	6.0	0.0	0.0	4.9	3.888888888888889	1.0	5.5	3.0	2.5	4.75	5.2	1.0	1.0	3.0	0.0	1.5	4.666666666666667
